CleanArea,DistrictCode,Area,DistrictBroken,TotalPopulation2011,TotalMales2011,TotalFemales2011,TotalWorkers2011,TotalWokersMale2011,TotalWorkersFemale2011,MainWorkers2011,MainWokersMale2011,MainWorkersFemale2011,PerMainWorkers2011,PerMainMale2011,PerMainFemale2011,PerMainWorkersMale2011,PerMainWorkersFemale2011,Agriculture2011,Manufacturing2011,WholesaleRetail2011,Construction2011,Services2011,NonAgriculture2011,TotalPopulation2001,TotalMales2001,TotalFemales2001,TotalWorkers2001,TotalMaleWorkers2001,TotalFemaleWorkers2001,MainWorkersTotal2001,MainWorkersMale2001,MainWorkerFemale2001,PerMainWorkers2001,PerMainMale2001,PerMainFemale2001,PerMainWorkersMale2001,PerMainWorkersFemale2001,Agriculture2001,Manufacturing2001,WholesaleRetail2001,Construction2001,Services2001,NonAgriculture2001,PPChangeinMain,PPChangeinMainMale,PPChangeinMainFemale,PPChangeinFemaleParticipation,PPChangeAgriculture,PPChangeinManufacturing,PPChangeinWholesale,PPChangeinConstruction,PPChangeinServices,BiggestEmployer,BiggestEmployerByMen,BiggestEmployerbyWomen
Krishna,547,District - Krishna ,0,4517398,2267375,2250023,1806223,1165510,640713,1546559,1053702,492857,85.62392351,90.40694632,76.92320899,68.13202729,31.86797271,54.87931595,8.392825621,7.802741441,5.608774059,31.11908437,45.12068405,4187841,2117401,2070440,#VALUE!,0,0,1426767,1028589,398178,#VALUE!,#DIV/0!,#DIV/0!,72.09228977,27.90771023,56.63482545,10.19017121,9.759407107,4.045019264,29.12998408,43.36517455,#VALUE!,#DIV/0!,#DIV/0!,3.960262477,-1.755509496,-1.797345584,-1.956665666,1.563754795,1.989100284,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Guntur,548,District - Guntur ,0,4887813,2440521,2447292,2116795,1277468,839327,1881692,1188048,693644,88.89344504,93.00021605,82.64287935,63.13721906,36.86278094,62.85784284,7.827901697,6.761946163,4.6870051,24.62725037,37.14215716,4465144,2250279,2214865,#VALUE!,0,0,1662109,1082307,579802,#VALUE!,#DIV/0!,#DIV/0!,65.11648755,34.88351245,64.95211806,9.281822071,7.985096044,3.403447066,22.3626128,35.04788194,#VALUE!,#DIV/0!,#DIV/0!,1.979268491,-2.094275227,-1.453920374,-1.22314988,1.283558033,2.264637567,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Prakasam,549,District - Prakasam ,0,3397448,1714764,1682684,1500151,872108,628043,1298570,803283,495287,86.56261936,92.1082022,78.8619569,61.85904495,38.14095505,67.70216469,6.965046166,4.557936807,6.831360651,18.50142849,32.29783531,3059423,1552332,1507091,#VALUE!,0,0,1154422,724501,429921,#VALUE!,#DIV/0!,#DIV/0!,62.75876586,37.24123414,69.06226666,9.238042934,5.729620537,4.277292013,17.4223984,30.93773334,#VALUE!,#DIV/0!,#DIV/0!,0.899720909,-1.360101969,-2.272996768,-1.17168373,2.554068638,1.079030099,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Sri Potti Sriramulu Nellore,550,District - Sri Potti Sriramulu Nellore ,0,2963557,1492974,1470583,1187114,771610,415504,977118,687388,289730,82.31037626,89.0849004,69.72977396,70.34851471,29.65148529,57.52253054,8.552395924,6.218696207,7.350596346,26.57447719,42.47746946,2668564,1344935,1323629,#VALUE!,0,0,891060,629741,261319,#VALUE!,#DIV/0!,#DIV/0!,70.6732431,29.3267569,61.99346845,9.998204386,7.56346374,4.67465715,23.33367001,38.00653155,#VALUE!,#DIV/0!,#DIV/0!,0.32472839,-4.470937909,-1.445808462,-1.344767533,2.675939196,3.240807176,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Y.S.R.,551,District - Y.S.R. ,0,2882469,1451777,1430692,1168405,729399,439006,965625,656407,309218,82.64471652,89.99285713,70.43593937,67.97742395,32.02257605,56.56398706,9.454291262,6.284220065,6.469592233,27.51212945,43.43601294,2601797,1318093,1283704,#VALUE!,0,0,839264,595528,243736,#VALUE!,#DIV/0!,#DIV/0!,70.95836352,29.04163648,60.42746978,11.85991535,7.735825676,4.114557517,23.59805735,39.57253022,#VALUE!,#DIV/0!,#DIV/0!,2.98093957,-3.863482728,-2.405624092,-1.451605611,2.355034716,3.914072104,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Kurnool,552,District - Kurnool ,0,4053463,2039227,2014236,1795347,1034808,760539,1566899,943935,622964,87.27555175,91.21837094,81.91085533,60.24223642,39.75776358,65.58016822,8.053997099,5.252604029,4.77056913,21.59526555,34.41983178,3529494,1796214,1733280,#VALUE!,0,0,1321260,824712,496548,#VALUE!,#DIV/0!,#DIV/0!,62.41860043,37.58139957,65.423081,11.11143908,6.669391339,3.326597339,20.13888258,34.576919,#VALUE!,#DIV/0!,#DIV/0!,2.17636401,0.157087219,-3.057441982,-1.41678731,1.443971792,1.456382971,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Anantapur,553,District - Anantapur ,0,4081148,2064495,2016653,1799115,1061125,737990,1493157,942663,550494,82.99397204,88.83618801,74.59369368,63.13220914,36.86779086,61.02861253,11.31133565,5.88056045,4.412061156,23.24799067,38.97138747,3640478,1859588,1780890,#VALUE!,0,0,1334894,883659,451235,#VALUE!,#DIV/0!,#DIV/0!,66.19694148,33.80305852,65.34114319,12.15587155,6.487855965,3.073202816,19.42978244,34.65885681,#VALUE!,#DIV/0!,#DIV/0!,3.064732342,-4.312530662,-0.844535906,-0.607295514,1.33885834,3.818208227,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Chittoor,554,District - Chittoor ,0,4174064,2090204,2083860,1698925,1050604,648321,1476361,955999,520362,86.899716,90.99517992,80.26301786,64.75374248,35.24625752,59.77047619,8.785994753,6.204241375,5.769388381,25.67414067,40.22952381,3745875,1889690,1856185,#VALUE!,0,0,1311554,876813,434741,#VALUE!,#DIV/0!,#DIV/0!,66.85298508,33.14701492,65.30566031,9.754764196,6.725533222,3.557001847,21.38257365,34.69433969,#VALUE!,#DIV/0!,#DIV/0!,2.099242606,-5.535184117,-0.968769442,-0.521291848,2.212386535,4.291567025,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Belgaum,555,District - Belgaum ,0,4779661,2423063,2356598,1871889,1214591,657298,1550658,1100469,450189,82.83920681,90.60407989,68.49085194,70.96787299,29.03212701,63.92028416,9.469141487,6.025248636,4.493963208,22.11661114,36.07971584,4214505,2150090,2064415,#VALUE!,0,0,1385884,1002944,382940,#VALUE!,#DIV/0!,#DIV/0!,72.36853878,27.63146122,66.26723449,9.872904226,6.594419158,3.505488194,20.35437309,33.73276551,#VALUE!,#DIV/0!,#DIV/0!,1.400665788,-2.346950324,-0.403762739,-0.569170521,0.988475014,1.762238049,Cultivators,Cultivators,Agricultural Labourers
Bagalkot,556,District - Bagalkot ,0,1889752,950111,939641,735056,459452,275604,607872,408805,199067,82.69737272,88.97665044,72.22935806,67.25182275,32.74817725,61.96765108,11.53828438,5.990405875,4.329529901,22.16453464,38.03234892,1651892,834247,817645,#VALUE!,0,0,503698,363324,140374,#VALUE!,#DIV/0!,#DIV/0!,72.13131678,27.86868322,61.37368026,14.52854687,7.18366958,3.168366759,20.92940611,38.62631974,#VALUE!,#DIV/0!,#DIV/0!,4.879494029,0.593970824,-2.990262492,-1.193263705,1.161163142,1.235128526,Agricultural Labourers,Cultivators,Agricultural Labourers
Bijapur,557,District - Bijapur ,0,2177331,1111022,1066309,828822,514813,314009,681709,452931,228778,82.2503505,87.97971302,72.85714741,66.44051934,33.55948066,68.55491126,5.026191527,5.284072823,4.322078776,22.09681844,31.44508874,1806918,926424,880494,#VALUE!,0,0,493402,368469,124933,#VALUE!,#DIV/0!,#DIV/0!,74.67926762,25.32073238,66.44825112,7.116509459,6.857694132,3.756774395,22.67846502,33.55174888,#VALUE!,#DIV/0!,#DIV/0!,8.238748274,2.106660138,-2.090317931,-1.573621309,0.565304381,-0.581646587,Agricultural Labourers,Cultivators,Agricultural Labourers
Bidar,558,District - Bidar ,0,1703300,870665,832635,604876,395867,209009,475346,331235,144111,78.5856936,83.67330442,68.94966245,69.6829257,30.3170743,60.28787452,6.815666904,7.113555179,4.809549255,28.08690932,39.71212548,1502373,771022,731351,#VALUE!,0,0,363159,267532,95627,#VALUE!,#DIV/0!,#DIV/0!,73.66800768,26.33199232,60.10590403,7.558397286,8.732263279,2.673209255,29.66248943,39.89409597,#VALUE!,#DIV/0!,#DIV/0!,3.985081977,0.181970491,-0.742730382,-1.6187081,2.136339999,-1.575580108,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Raichur,559,District - Raichur ,0,1928812,964511,964301,814644,479811,334833,658459,419521,238938,80.82782172,87.43463572,71.36034979,63.71254702,36.28745298,70.8780653,5.057262487,5.708479951,4.078613854,19.98605836,29.1219347,1669762,841840,827922,#VALUE!,0,0,483443,346834,136609,#VALUE!,#DIV/0!,#DIV/0!,71.7424805,28.2575195,69.27724675,6.669038542,6.665935798,2.880174085,21.17354062,30.72275325,#VALUE!,#DIV/0!,#DIV/0!,8.029933477,1.600818552,-1.611776055,-0.957455847,1.19843977,-1.187482267,Agricultural Labourers,Cultivators,Agricultural Labourers
Koppal,560,District - Koppal ,0,1389920,699926,689994,589750,349601,240149,458226,297088,161138,77.69834676,84.97916196,67.09917593,64.83438303,35.16561697,67.55618407,7.888247284,6.094809112,3.891529507,20.66403914,32.44381593,1196089,603312,592777,#VALUE!,0,0,376420,258719,117701,#VALUE!,#DIV/0!,#DIV/0!,68.73147017,31.26852983,69.82678922,8.498220073,6.757079858,2.415918389,19.25907231,30.17321078,#VALUE!,#DIV/0!,#DIV/0!,3.897087133,-2.270605158,-0.609972789,-0.662270746,1.475611118,1.404966829,Agricultural Labourers,Cultivators,Agricultural Labourers
Gadag,561,District - Gadag ,0,1064570,537147,527423,448802,280521,168281,382994,254825,128169,85.33696374,90.83990147,76.16367861,66.53498488,33.46501512,66.60887638,6.967210975,6.403755672,4.214687436,22.20922521,33.39112362,971835,493533,478302,#VALUE!,0,0,351187,236008,115179,#VALUE!,#DIV/0!,#DIV/0!,67.20294316,32.79705684,67.34047673,8.737510215,7.597092147,2.788542856,21.1334702,32.65952327,#VALUE!,#DIV/0!,#DIV/0!,0.667958279,-0.731600347,-1.770299241,-1.193336475,1.42614458,1.075755007,Agricultural Labourers,Cultivators,Agricultural Labourers
Dharwad,562,District - Dharwad ,0,1847023,937206,909817,713198,494456,218742,630304,456595,173709,88.37714071,92.34289805,79.41273281,72.44044144,27.55955856,46.46186602,10.85301696,10.44162817,7.098796771,35.58632025,53.53813398,1604253,823204,781049,#VALUE!,0,0,539497,396578,142919,#VALUE!,#DIV/0!,#DIV/0!,73.5088425,26.4911575,49.45143346,10.69069893,10.94723418,5.611708684,34.24615892,50.54856654,#VALUE!,#DIV/0!,#DIV/0!,1.068401058,-2.989567445,0.162318028,-0.505606016,1.487088087,1.34016133,Agricultural Labourers,Cultivators,Agricultural Labourers
Uttara Kannada,563,District - Uttara Kannada ,0,1437169,726256,710913,555057,390476,164581,456158,346814,109344,82.1821903,88.81826284,66.43780266,76.02935825,23.97064175,49.66086312,9.622104622,8.764507035,7.028266522,33.68876573,50.33913688,1353644,686876,666768,#VALUE!,0,0,424530,324787,99743,#VALUE!,#DIV/0!,#DIV/0!,76.5050762,23.4949238,53.73966504,10.93750736,8.512472617,5.460391492,29.86243611,46.26033496,#VALUE!,#DIV/0!,#DIV/0!,0.475717953,-4.078801919,-1.315402739,0.252034418,1.56787503,3.826329629,Cultivators,Cultivators,Agricultural Labourers
Haveri,564,District - Haveri ,0,1597668,819128,778540,665573,445013,220560,548472,398040,150432,82.40598702,89.44457802,68.20457018,72.57252877,27.42747123,70.69823072,5.738123368,6.488571887,4.487740486,19.07590542,29.30176928,1439116,740469,698647,#VALUE!,0,0,477235,350024,127211,#VALUE!,#DIV/0!,#DIV/0!,73.34415959,26.65584041,72.66273429,7.406623571,7.172566974,2.445545696,17.48509644,27.33726571,#VALUE!,#DIV/0!,#DIV/0!,0.771630815,-1.964503571,-1.668500203,-0.683995087,2.042194791,1.590808984,Agricultural Labourers,Cultivators,Agricultural Labourers
Bellary,565,District - Bellary ,0,2452595,1236954,1215641,1017186,643829,373357,886317,589210,297107,87.13421144,91.51653622,79.57718752,66.47847215,33.52152785,59.35607689,11.25658201,7.030554531,5.503561367,23.88377973,40.64392311,2027140,1029714,997426,#VALUE!,0,0,700868,466218,234650,#VALUE!,#DIV/0!,#DIV/0!,66.52008652,33.47991348,64.49431277,9.396063167,7.541933716,3.722812284,22.38681178,35.50568723,#VALUE!,#DIV/0!,#DIV/0!,0.041614372,-5.138235877,1.860518846,-0.511379186,1.780749083,1.496967949,Agricultural Labourers,Cultivators,Agricultural Labourers
Chitradurga,566,District - Chitradurga ,0,1659456,840843,818613,756803,450020,306783,593235,391386,201849,78.38697785,86.9708013,65.79536676,65.97486662,34.02513338,68.98328656,6.161807715,5.501698315,3.864573061,20.99033267,31.01671344,1517896,776221,741675,#VALUE!,0,0,521432,360352,161080,#VALUE!,#DIV/0!,#DIV/0!,69.10814833,30.89185167,70.08353918,7.682113871,6.177794995,2.842173093,19.39217386,29.91646082,#VALUE!,#DIV/0!,#DIV/0!,3.133281709,-1.100252621,-1.520306156,-0.67609668,1.022399969,1.598158808,Cultivators,Cultivators,Agricultural Labourers
Davanagere,567,District - Davanagere ,0,1945497,986400,959097,790644,527225,263419,637954,454531,183423,80.68789493,86.21195884,69.63165148,71.24824047,28.75175953,62.27000693,7.986469244,7.243782467,4.943303122,24.80022071,37.72999307,1790952,917705,873247,#VALUE!,0,0,576285,426435,149850,#VALUE!,#DIV/0!,#DIV/0!,73.99724095,26.00275905,61.89906036,10.17517374,8.921800845,3.740336813,24.18542908,38.10093964,#VALUE!,#DIV/0!,#DIV/0!,2.74900048,0.370946568,-2.188704498,-1.678018378,1.20296631,0.614791621,Agricultural Labourers,Cultivators,Agricultural Labourers
Shimoga,568,District - Shimoga ,0,1752753,877415,875338,711270,484325,226945,595249,436096,159153,83.68819154,90.04201724,70.12844522,73.26278583,26.73721417,58.6300859,7.973133932,8.262424632,6.025041621,27.37173855,41.3699141,1642545,830559,811986,#VALUE!,0,0,543663,413050,130613,#VALUE!,#DIV/0!,#DIV/0!,75.97537445,24.02462555,60.05834497,9.256469541,9.016615072,4.321243123,26.36394237,39.94165503,#VALUE!,#DIV/0!,#DIV/0!,2.712588625,-1.428259071,-1.283335609,-0.75419044,1.703798498,1.007796181,Cultivators,Cultivators,Agricultural Labourers
Udupi,569,District - Udupi ,0,1177361,562131,615230,462138,299262,162876,414493,277427,137066,89.69030896,92.70371781,84.15358923,66.93164903,33.06835097,27.05498042,23.5902657,9.915728372,9.697148082,39.6576058,72.94501958,1112243,522231,590012,#VALUE!,0,0,382432,236910,145522,#VALUE!,#DIV/0!,#DIV/0!,61.94826793,38.05173207,38.49991632,24.47938457,8.571458455,6.59568237,30.42501674,61.50008368,#VALUE!,#DIV/0!,#DIV/0!,-4.983381099,-11.4449359,-0.889118872,1.344269916,3.101465712,9.232589063,Manufacturing (Non Household),Construction,Manufacturing (Non Household)
Chikmagalur,570,District - Chikmagalur ,0,1137961,566622,571339,504769,317512,187257,429947,290212,139735,85.17698195,91.40189977,74.6220435,67.49948249,32.50051751,68.35516936,5.22389969,5.972364036,4.465201525,21.95572943,31.64483064,1140905,574911,565994,#VALUE!,0,0,382215,276850,105365,#VALUE!,#DIV/0!,#DIV/0!,72.43305469,27.56694531,70.12362152,5.832842772,6.457622019,3.252096333,20.79143937,29.87637848,#VALUE!,#DIV/0!,#DIV/0!,4.9335722,-1.768452164,-0.608943082,-0.485257983,1.213105192,1.164290054,Cultivators,Cultivators,"Plantation, Livestock, Forestry"
Tumkur,571,District - Tumkur ,0,2678980,1350594,1328386,1189046,727895,461151,946062,641672,304390,79.56479396,88.15447283,66.00657919,67.82557591,32.17442409,63.32354539,10.70775488,5.898133526,3.806304449,22.16239528,36.67645461,2584711,1313801,1270910,#VALUE!,0,0,942294,644281,298013,#VALUE!,#DIV/0!,#DIV/0!,68.37367106,31.62632894,68.29078823,10.09589364,5.83639501,2.847837299,18.76548084,31.70921177,#VALUE!,#DIV/0!,#DIV/0!,0.548095149,-4.967242834,0.611861245,0.061738516,0.95846715,3.396914439,Cultivators,Cultivators,Cultivators
Bangalore,572,District - Bangalore ,0,9621551,5022661,4598890,3965017,2911655,1053362,3638201,2724258,913943,91.75751327,93.56390094,86.7643792,74.87926038,25.12073962,4.391098788,28.66944405,12.47773281,9.382824094,57.55663307,95.60890121,6537124,3426599,3110525,#VALUE!,0,0,2263715,1787899,475816,#VALUE!,#DIV/0!,#DIV/0!,78.98074625,21.01925375,5.165270363,30.17513247,15.50137716,9.710983936,54.94861323,94.83472964,#VALUE!,#DIV/0!,#DIV/0!,4.101485869,-0.774171576,-1.505688424,-3.023644347,-0.328159842,2.608019841,Manufacturing (Non Household),Manufacturing (Non Household),Manufacturing (Non Household)
Mandya,573,District - Mandya ,0,1805769,905085,900684,761426,501179,260247,625828,448619,177209,82.19157213,89.51272899,68.0926197,71.68407294,28.31592706,69.66418888,7.209329081,5.255757173,2.646094454,20.48038758,30.33581112,1763705,888034,875671,#VALUE!,0,0,612222,444514,167708,#VALUE!,#DIV/0!,#DIV/0!,72.60666882,27.39333118,72.67723146,6.687606783,5.550110907,2.621761387,18.01340037,27.32276854,#VALUE!,#DIV/0!,#DIV/0!,0.922595883,-3.013042579,0.521722298,-0.294353735,0.024333067,2.466987215,Cultivators,Cultivators,Cultivators
Hassan,574,District - Hassan ,0,1776421,883667,892754,793166,489040,304126,662118,448280,213838,83.47785962,91.66530345,70.31230477,67.70394401,32.29605599,70.85051305,4.912115363,5.701098596,3.031483814,21.20588777,29.14948695,1721669,859086,862583,#VALUE!,0,0,636900,437298,199602,#VALUE!,#DIV/0!,#DIV/0!,68.66038625,31.33961375,74.75537761,4.784895588,5.723190454,2.452504318,18.00722248,25.24462239,#VALUE!,#DIV/0!,#DIV/0!,0.956442236,-3.90486456,0.127219775,-0.022091858,0.578979496,3.198665288,Cultivators,Cultivators,Cultivators
Dakshina Kannada,575,District - Dakshina Kannada ,0,2089649,1034714,1054935,927642,572056,355586,852898,537965,314933,91.9425813,94.0406184,88.56732267,63.07495152,36.92504848,19.59589541,32.38112881,10.58895671,10.5371334,37.48584239,80.40410459,1897730,938434,959296,#VALUE!,0,0,787241,469648,317593,#VALUE!,#DIV/0!,#DIV/0!,59.65746195,40.34253805,24.1514352,37.79198492,8.928396768,7.526665913,30.52991397,75.8485648,#VALUE!,#DIV/0!,#DIV/0!,-3.417489572,-4.555539796,-5.410856109,1.660559942,3.010467484,6.955928421,Manufacturing (Household),"Plantation, Livestock, Forestry",Manufacturing (Household)
Kodagu,576,District - Kodagu ,0,554519,274608,279911,248755,152293,96462,231511,144084,87427,93.06787803,94.60973256,90.63361738,62.23635162,37.76364838,66.09405169,4.588982813,6.211367926,4.150990666,25.16597483,33.90594831,548561,274831,273730,#VALUE!,0,0,235321,148303,87018,#VALUE!,#DIV/0!,#DIV/0!,63.02157479,36.97842521,70.98431504,4.429693907,5.737269517,2.670394907,21.91559614,29.01568496,#VALUE!,#DIV/0!,#DIV/0!,0.785223165,-4.890263355,0.159288905,0.474098409,1.480595758,3.250378692,"Plantation, Livestock, Forestry","Plantation, Livestock, Forestry","Plantation, Livestock, Forestry"
Mysore,577,District - Mysore ,0,3001127,1511600,1489527,1172041,822208,349833,969330,721746,247584,82.70444464,87.7814373,70.77205409,74.45823404,25.54176596,48.70446597,11.15038222,8.978985485,6.862884673,33.28226713,51.29553403,2641027,1344670,1296357,#VALUE!,0,0,839338,643649,195689,#VALUE!,#DIV/0!,#DIV/0!,76.68531628,23.31468372,54.40609147,10.25034015,9.553719717,5.397587146,29.94598124,45.59390853,#VALUE!,#DIV/0!,#DIV/0!,2.227082247,-5.701625496,0.900042074,-0.574734232,1.465297527,3.336285895,Cultivators,Cultivators,Agricultural Labourers
Chamarajanagar,578,District - Chamarajanagar ,0,1020791,512231,508560,422117,282585,139532,334271,237099,97172,79.18918215,83.90360423,69.64137259,70.93017342,29.06982658,68.40826754,8.171214374,5.852137936,3.109453108,20.31106497,31.59173246,965462,489940,475522,#VALUE!,0,0,296692,222231,74461,#VALUE!,#DIV/0!,#DIV/0!,74.90292964,25.09707036,70.32882585,9.267186173,6.215873701,1.84062934,18.56335863,29.67117415,#VALUE!,#DIV/0!,#DIV/0!,3.972756215,-1.92055831,-1.095971799,-0.363735765,1.268823769,1.74770634,Agricultural Labourers,Agricultural Labourers,Agricultural Labourers
Gulbarga,579,District - Gulbarga ,Y,2566326,1301755,1264571,966222,603636,362586,753406,510710,242696,77.97441996,84.60562326,66.934741,67.7868241,32.2131759,60.05102163,8.64288312,6.188960534,5.378109545,25.92798571,39.94897837,3130922,1592789,1538133,#VALUE!,0,0,878658,617283,261375,#VALUE!,#DIV/0!,#DIV/0!,70.25293117,29.74706883,64.16990456,9.468075178,6.635801415,3.24039615,23.12162411,35.83009544,2.452832454,1.228257804,3.83416912,3.979662592,0.547438392,-2.1745588,-0.933514877,1.762902122,-0.135781714,Agricultural Labourers,Cultivators,Agricultural Labourers
Yadgir,580,District - Yadgir ,Y,1174271,590329,583942,484283,280691,203592,388101,245804,142297,80.13929872,87.57103007,69.89321781,63.33505969,36.66494031,73.77589854,4.674041036,4.757524459,4.275691122,17.2743693,26.22410146,#N/A,#N/A,#N/A,#VALUE!,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.452832454,1.228257804,3.83416912,3.979662592,0.547438392,-2.1745588,-0.933514877,1.762902122,-0.135781714,Agricultural Labourers,Cultivators,Agricultural Labourers
Kolar,581,District - Kolar ,Y,1536401,776396,760005,638307,401549,236758,521891,349872,172019,81.76175414,87.1305868,72.65604541,67.03928598,32.96071402,54.31191571,13.116532,7.080405679,5.958332295,26.61322,45.68808429,2536069,1286193,1249876,#VALUE!,0,0,907880,608820,299060,#VALUE!,#DIV/0!,#DIV/0!,67.05952329,32.94047671,65.72829008,10.62651452,6.955434639,3.370819932,20.27437547,34.27170992,-0.13257344,-1.398119771,1.213686614,1.872936408,-5.082784057,0.238452307,-0.347706003,1.281949894,3.562381855,Cultivators,Cultivators,Agricultural Labourers
Chikkaballapura,582,District - Chikkaballapura ,Y,1255104,636437,618667,564084,335690,228394,473731,299140,174591,83.98235015,89.11197831,76.4429013,63.1455404,36.8544596,67.62297591,8.384505131,6.08699874,3.214482481,20.77803648,32.37702409,#N/A,#N/A,#N/A,#VALUE!,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.13257344,-1.398119771,1.213686614,1.872936408,-5.082784057,0.238452307,-0.347706003,1.281949894,3.562381855,Cultivators,Cultivators,Agricultural Labourers
Bangalore Rural,583,District - Bangalore Rural ,Y,990923,509172,481751,411270,281066,130204,349304,251940,97364,84.93301238,89.63730939,74.77804061,72.12628541,27.87371459,45.36277855,22.02379589,7.437647436,4.713945446,27.89948011,54.63722145,1881514,962183,919331,#VALUE!,0,0,647298,461395,185903,#VALUE!,#DIV/0!,#DIV/0!,71.28015226,28.71984774,60.83349555,15.89515185,6.75732043,2.635107787,20.63624482,39.16650445,1.587303919,1.297806354,1.976072687,1.511660235,-8.806578071,2.633793685,0.105242063,1.730004015,4.442780372,Cultivators,Cultivators,Cultivators
Ramanagara,584,District - Ramanagara ,Y,1082636,548008,534628,459725,295997,163728,396977,268729,128248,86.35097069,90.78774447,78.32991303,67.69384624,32.30615376,57.89075941,15.45379203,6.356539548,4.058169617,22.59727894,42.10924059,#N/A,#N/A,#N/A,#VALUE!,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.587303919,1.297806354,1.976072687,1.511660235,-8.806578071,2.633793685,0.105242063,1.730004015,4.442780372,Cultivators,Cultivators,Cultivators
North Goa,585,District - North Goa ,0,818008,416677,401331,301298,220979,80319,249681,187925,61756,82.86845581,85.04201757,76.88840748,75.26603947,24.73396053,5.856272604,19.71395501,11.65086651,8.323821196,66.10595119,94.1437274,758573,388502,370071,#VALUE!,0,0,228522,175447,53075,#VALUE!,#DIV/0!,#DIV/0!,76.77466502,23.22533498,11.6684608,20.37659394,11.40590403,9.348771672,58.60617359,88.3315392,#VALUE!,#DIV/0!,#DIV/0!,1.508625555,-5.812188201,-0.662638932,0.244962479,-1.024950476,7.499777609,Administration and Defence,Administration and Defence,"Education, Health and Social Work"
South Goa,586,District - South Goa ,0,640537,322463,318074,228696,166151,62545,190511,143548,46963,83.30316228,86.39610956,75.08673755,75.34892998,24.65107002,8.80946507,19.33536646,11.41456399,8.477200792,63.37796768,91.19053493,589095,298746,290349,#VALUE!,0,0,171839,132529,39310,#VALUE!,#DIV/0!,#DIV/0!,77.12393578,22.87606422,13.40498955,19.61429012,12.00600562,9.357014415,57.62370591,86.59501045,#VALUE!,#DIV/0!,#DIV/0!,1.775005794,-4.595524484,-0.278923659,-0.591441633,-0.879813623,5.754261766,Manufacturing (Non Household),Manufacturing (Non Household),Other Services including Arts and Entertainment
Lakshadweep,587,District - Lakshadweep ,0,64473,33123,31350,18002,14663,3339,10438,8809,1629,57.98244639,60.07638273,48.78706199,84.39356199,15.60643801,6.476336463,6.763747844,3.238168231,11.64974133,75.11017436,93.52366354,60650,31131,29519,#VALUE!,0,0,11347,9943,1404,#VALUE!,#DIV/0!,#DIV/0!,87.62668547,12.37331453,15.6164625,7.984489292,3.815986604,13.28104345,63.11800476,84.3835375,#VALUE!,#DIV/0!,#DIV/0!,3.233123482,-9.140126038,-1.220741448,-0.577818373,-1.631302118,11.9921696,Administration and Defence,Administration and Defence,"Education, Health and Social Work"
Kasaragod,588,District - Kasaragod ,0,1307375,628613,678762,425627,297592,128035,343062,252394,90668,80.60155958,84.81209172,70.81501152,73.57095802,26.42904198,29.38943981,17.88597979,11.90222176,13.59579318,39.12878722,70.61056019,1204078,588083,615995,#VALUE!,0,0,305597,224041,81556,#VALUE!,#DIV/0!,#DIV/0!,73.31256524,26.68743476,35.63418489,22.70473859,11.43564891,8.547204325,33.11387219,64.36581511,#VALUE!,#DIV/0!,#DIV/0!,-0.258392778,-6.244745081,-4.8187588,0.466572846,5.048588856,6.014915025,"Plantation, Livestock, Forestry","Plantation, Livestock, Forestry",Manufacturing (Non Household)
Kannur,589,District - Kannur ,0,2523003,1181446,1341557,746355,550507,195848,633461,490845,142616,84.87395408,89.16235398,72.81973776,77.48622251,22.51377749,21.29207639,14.4368793,14.15272606,15.53844672,48.73259759,78.70792361,2408956,1152817,1256139,#VALUE!,0,0,587767,462535,125232,#VALUE!,#DIV/0!,#DIV/0!,78.69359797,21.30640203,27.27237153,18.81561911,14.27878734,10.94004937,42.97195998,72.72762847,#VALUE!,#DIV/0!,#DIV/0!,1.207375459,-5.980295148,-4.378739812,-0.126061287,4.59839735,5.76063761,Construction,Wholesale and Retail (Non Household),"Education, Health and Social Work"
