State_Name,Year,month,Assembly_No,DelimID,Constituency_No,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin_Percentage,ENOP,pid
Mizoram,2013,12,11,4,1,0,1,LALRINMAWIA RALTE,M,INC,7852,50,ST,17315,21156,HACHHEK,ST,MAMIT,NA,5,81.84,45.35,no,13.47,3.03,INC
Mizoram,2013,12,11,4,1,0,2,SAIKAPTHIANGA,M,MNF,5519,59,ST,17315,21156,HACHHEK,ST,MAMIT,NA,5,81.84,31.87,no,17.63,3.03,MNF
Mizoram,2013,12,11,4,1,0,3,LALHMINGTHANGA,M,NCP,2467,30,ST,17315,21156,HACHHEK,ST,MAMIT,NA,5,81.84,14.25,yes,7.67,3.03,NCP
Mizoram,2013,12,11,4,1,0,4,LALZAMLOVA TOCHHAWNG,M,ZNP,1139,38,ST,17315,21156,HACHHEK,ST,MAMIT,NA,5,81.84,6.58,yes,5.52,3.03,ZNP
Mizoram,2013,12,11,4,1,0,5,None of the Above,,NOTA,183,NA,,17315,21156,HACHHEK,ST,MAMIT,NA,5,81.84,1.06,yes,0.16,3.03,NOTA
Mizoram,2013,12,11,4,1,0,6,PAZAWNA,M,BJP,155,27,ST,17315,21156,HACHHEK,ST,MAMIT,NA,5,81.84,0.9,yes,0,3.03,BJP
Mizoram,2013,12,11,4,2,0,1,LALROBIAKA,M,INC,6172,49,ST,14263,16205,DAMPA,ST,MAMIT,NA,4,88.02,43.27,no,8.14,2.86,INC
Mizoram,2013,12,11,4,2,0,2,LIANSUAMA,M,MNF,5011,65,ST,14263,16205,DAMPA,ST,MAMIT,NA,4,88.02,35.13,no,14.95,2.86,MNF
Mizoram,2013,12,11,4,2,0,3,LALRIMAWIA,M,ZNP,2878,48,ST,14263,16205,DAMPA,ST,MAMIT,NA,4,88.02,20.18,no,19.33,2.86,ZNP
Mizoram,2013,12,11,4,2,0,4,R LALTAWNLIANA,M,BJP,121,53,ST,14263,16205,DAMPA,ST,MAMIT,NA,4,88.02,0.85,yes,0.28,2.86,BJP
Mizoram,2013,12,11,4,2,0,5,None of the Above,,NOTA,81,NA,,14263,16205,DAMPA,ST,MAMIT,NA,4,88.02,0.57,yes,0,2.86,NOTA
Mizoram,2013,12,11,4,3,0,1,JOHN ROTLUANGLIANA,M,INC,7798,50,ST,17021,19781,MAMIT,ST,MAMIT,NA,5,86.05,45.81,no,14.63,2.94,INC
Mizoram,2013,12,11,4,3,0,2,H.B. LIANMUNGA,M,MNF,5308,51,ST,17021,19781,MAMIT,ST,MAMIT,NA,5,86.05,31.19,no,17.27,2.94,MNF
Mizoram,2013,12,11,4,3,0,3,BIAKTHUAMA MOLSHOY,M,NCP,2368,35,ST,17021,19781,MAMIT,ST,MAMIT,NA,5,86.05,13.91,yes,6.3,2.94,NCP
Mizoram,2013,12,11,4,3,0,4,H LALTANPUIA,M,ZNP,1296,37,ST,17021,19781,MAMIT,ST,MAMIT,NA,5,86.05,7.61,yes,6.73,2.94,ZNP
Mizoram,2013,12,11,4,3,0,5,None of the Above,,NOTA,151,NA,,17021,19781,MAMIT,ST,MAMIT,NA,5,86.05,0.89,yes,0.3,2.94,NOTA
Mizoram,2013,12,11,4,3,0,6,C DARLIANTHANGA,M,BJP,100,62,ST,17021,19781,MAMIT,ST,MAMIT,NA,5,86.05,0.59,yes,0,2.94,BJP
Mizoram,2013,12,11,4,4,0,1,HMINGDAILOVA KHIANGTE,M,INC,5119,68,ST,13084,15718,TUIRIAL,ST,KOLASIB,NA,3,83.24,39.12,no,1.83,2.94,INC
Mizoram,2013,12,11,4,4,0,2,JOSEPH L. RALTE,M,ZNP,4880,45,ST,13084,15718,TUIRIAL,ST,KOLASIB,NA,3,83.24,37.3,no,14.51,2.94,ZNP
Mizoram,2013,12,11,4,4,0,3,DR. KENNETH CHAWNGLIANA,M,MPC,2982,67,ST,13084,15718,TUIRIAL,ST,KOLASIB,NA,3,83.24,22.79,no,22,2.94,MPC
Mizoram,2013,12,11,4,4,0,4,None of the Above,,NOTA,103,NA,,13084,15718,TUIRIAL,ST,KOLASIB,NA,3,83.24,0.79,yes,0,2.94,NOTA
Mizoram,2013,12,11,4,5,0,1,P.C. ZORAM SANGLIANA,M,INC,6078,57,ST,15970,19047,KOLASIB,ST,KOLASIB,NA,4,83.85,38.06,no,3.73,3.03,INC
Mizoram,2013,12,11,4,5,0,2,LALCHAMLIANA,M,MNF,5483,58,ST,15970,19047,KOLASIB,ST,KOLASIB,NA,4,83.85,34.33,no,8.48,3.03,MNF
Mizoram,2013,12,11,4,5,0,3,LALDUHOMA,M,ZNP,4128,64,ST,15970,19047,KOLASIB,ST,KOLASIB,NA,4,83.85,25.85,no,24.85,3.03,ZNP
Mizoram,2013,12,11,4,5,0,4,RAMFANGZAUVI,F,BJP,159,55,ST,15970,19047,KOLASIB,ST,KOLASIB,NA,4,83.85,1,yes,0.23,3.03,BJP
Mizoram,2013,12,11,4,5,0,5,None of the Above,,NOTA,122,NA,,15970,19047,KOLASIB,ST,KOLASIB,NA,4,83.85,0.76,yes,0,3.03,NOTA
Mizoram,2013,12,11,4,6,0,1,K. LALRINTHANGA,M,INC,5664,56,ST,13980,16858,SERLUI,ST,KOLASIB,NA,4,82.93,40.52,no,10.06,3.23,INC
Mizoram,2013,12,11,4,6,0,2,LALHMINGLIANA,M,MNF,4258,57,ST,13980,16858,SERLUI,ST,KOLASIB,NA,4,82.93,30.46,no,5.07,3.23,MNF
Mizoram,2013,12,11,4,6,0,3,R. LALAWIA,M,ZNP,3549,72,ST,13980,16858,SERLUI,ST,KOLASIB,NA,4,82.93,25.39,no,22.85,3.23,ZNP
Mizoram,2013,12,11,4,6,0,4,H.A. DAWNGLIANA,M,BJP,354,51,ST,13980,16858,SERLUI,ST,KOLASIB,NA,4,82.93,2.53,yes,1.42,3.23,BJP
Mizoram,2013,12,11,4,6,0,5,None of the Above,,NOTA,155,NA,,13980,16858,SERLUI,ST,KOLASIB,NA,4,82.93,1.11,yes,0,3.23,NOTA
Mizoram,2013,12,11,4,7,0,1,R. L. PIANMAWIA,M,INC,5668,56,ST,12483,15088,TUIVAWL,ST,TUIVAWL,NA,4,82.73,45.41,no,10.98,2.7,INC
Mizoram,2013,12,11,4,7,0,2,GOGO LALREMTLUANGA,M,MNF,4297,37,ST,12483,15088,TUIVAWL,ST,TUIVAWL,NA,4,82.73,34.42,no,15.1,2.7,MNF
Mizoram,2013,12,11,4,7,0,3,LALMUANPUIA PUNTE,M,ZNP,2412,46,ST,12483,15088,TUIVAWL,ST,TUIVAWL,NA,4,82.73,19.32,no,18.82,2.7,ZNP
Mizoram,2013,12,11,4,7,0,4,C. RAMKINLOVA,M,BJP,63,58,ST,12483,15088,TUIVAWL,ST,TUIVAWL,NA,4,82.73,0.5,yes,0.16,2.7,BJP
Mizoram,2013,12,11,4,7,0,5,None of the Above,,NOTA,43,NA,,12483,15088,TUIVAWL,ST,TUIVAWL,NA,4,82.73,0.34,yes,0,2.7,NOTA
Mizoram,2013,12,11,4,8,0,1,DR. NGURDINGLIANA,M,INC,7174,47,ST,14111,17239,CHALFILH,ST,TUIVAWL,NA,3,81.86,50.84,no,26.42,2.63,INC
Mizoram,2013,12,11,4,8,0,2,L. T. KIMA FANAI,M,MPC,3446,53,ST,14111,17239,CHALFILH,ST,TUIVAWL,NA,3,81.86,24.42,no,0.55,2.63,MPC
Mizoram,2013,12,11,4,8,0,3,J. LALCHHANHIMA,M,ZNP,3368,51,ST,14111,17239,CHALFILH,ST,TUIVAWL,NA,3,81.86,23.87,no,23,2.63,ZNP
Mizoram,2013,12,11,4,8,0,4,None of the Above,,NOTA,123,NA,,14111,17239,CHALFILH,ST,TUIVAWL,NA,3,81.86,0.87,yes,0,2.63,NOTA
Mizoram,2013,12,11,4,9,0,1,R LALZIRLIANA,M,INC,5757,64,ST,12674,14566,TAWI,ST,TUIVAWL,NA,3,87.01,45.42,no,7.47,2.63,INC
Mizoram,2013,12,11,4,9,0,2,LALMALSAWMI,F,MNF,4810,43,ST,12674,14566,TAWI,ST,TUIVAWL,NA,3,87.01,37.95,no,21.99,2.63,MNF
Mizoram,2013,12,11,4,9,0,3,R. LALTHATLUANGA,M,ZNP,2023,49,ST,12674,14566,TAWI,ST,TUIVAWL,NA,3,87.01,15.96,yes,15.3,2.63,ZNP
Mizoram,2013,12,11,4,9,0,4,None of the Above,,NOTA,84,NA,,12674,14566,TAWI,ST,TUIVAWL,NA,3,87.01,0.66,yes,0,2.63,NOTA
Mizoram,2013,12,11,4,10,0,1,R. ROMAWIA,M,INC,5970,66,ST,16099,20356,AIZAWL NORTH - I,ST,TUIVAWL,NA,4,79.09,37.08,no,4.08,3.03,INC
Mizoram,2013,12,11,4,10,0,2,VANLALHLANA,M,MPC,5313,54,ST,16099,20356,AIZAWL NORTH - I,ST,TUIVAWL,NA,4,79.09,33,no,4.65,3.03,MPC
Mizoram,2013,12,11,4,10,0,3,C. LALMALSAWMA,M,ZNP,4564,41,ST,16099,20356,AIZAWL NORTH - I,ST,TUIVAWL,NA,4,79.09,28.35,no,27.5,3.03,ZNP
Mizoram,2013,12,11,4,10,0,4,DAVID LALFAKZUALA,M,BJP,137,32,ST,16099,20356,AIZAWL NORTH - I,ST,TUIVAWL,NA,4,79.09,0.85,yes,0.14,3.03,BJP
Mizoram,2013,12,11,4,10,0,5,None of the Above,,NOTA,115,NA,,16099,20356,AIZAWL NORTH - I,ST,TUIVAWL,NA,4,79.09,0.71,yes,0,3.03,NOTA
Mizoram,2013,12,11,4,11,0,1,LALTHANLIANA,M,MPC,6875,54,ST,16553,20664,AIZAWL NORTH - II,ST,TUIVAWL,NA,4,80.11,41.53,no,1.88,2.78,MPC
Mizoram,2013,12,11,4,11,0,2,H. LIANSAILOVA,M,INC,6564,70,ST,16553,20664,AIZAWL NORTH - II,ST,TUIVAWL,NA,4,80.11,39.65,no,21.95,2.78,INC
Mizoram,2013,12,11,4,11,0,3,LALCHHANHIMA PAUTU,M,ZNP,2931,55,ST,16553,20664,AIZAWL NORTH - II,ST,TUIVAWL,NA,4,80.11,17.71,no,16.96,2.78,ZNP
Mizoram,2013,12,11,4,11,0,4,None of the Above,,NOTA,123,NA,,16553,20664,AIZAWL NORTH - II,ST,TUIVAWL,NA,4,80.11,0.74,yes,0.38,2.78,NOTA
Mizoram,2013,12,11,4,11,0,5,C LALNUNZIRI,F,BJP,60,51,ST,16553,20664,AIZAWL NORTH - II,ST,TUIVAWL,NA,4,80.11,0.36,yes,0,2.78,BJP
Mizoram,2013,12,11,4,12,0,1,LAL THANZARA,M,INC,6262,64,ST,13770,17264,AIZAWL NORTH-III,ST,TUIVAWL,NA,4,79.76,45.48,no,5.45,2.56,INC
Mizoram,2013,12,11,4,12,0,2,LALCHHANDAMA RALTE,M,MNF,5512,39,ST,13770,17264,AIZAWL NORTH-III,ST,TUIVAWL,NA,4,79.76,40.03,no,26.39,2.56,MNF
Mizoram,2013,12,11,4,12,0,3,R. K. DANIELA,M,ZNP,1878,61,ST,13770,17264,AIZAWL NORTH-III,ST,TUIVAWL,NA,4,79.76,13.64,yes,13.04,2.56,ZNP
Mizoram,2013,12,11,4,12,0,4,None of the Above,,NOTA,82,NA,,13770,17264,AIZAWL NORTH-III,ST,TUIVAWL,NA,4,79.76,0.6,yes,0.33,2.56,NOTA
Mizoram,2013,12,11,4,12,0,5,BIAKMAWIA,M,BJP,36,45,ST,13770,17264,AIZAWL NORTH-III,ST,TUIVAWL,NA,4,79.76,0.26,yes,0,2.56,BJP
Mizoram,2015,12,11,4,12,1,1,LAL THANZARA 'E,,INC,6175,NA,,10852,17264,AIZAWL NORTH-III,ST,TUIVAWL,NA,3,62.86,56.9,no,31.19,2.38,INC
Mizoram,2015,12,11,4,12,1,2,K. Vanlalvena,,MNF,2790,NA,,10852,17264,AIZAWL NORTH-III,ST,TUIVAWL,NA,3,62.86,25.71,no,8.32,2.38,MNF
Mizoram,2015,12,11,4,12,1,3,Lalduhoma,,ZNP,1887,NA,,10852,17264,AIZAWL NORTH-III,ST,TUIVAWL,NA,3,62.86,17.39,no,0,2.38,ZNP
Mizoram,2013,12,11,4,13,0,1,R. LALRINAWMA,M,INC,6221,51,ST,16494,20332,AIZAWL EAST - I,GEN,TUIVAWL,NA,4,81.12,37.72,no,2.56,3.03,INC
Mizoram,2013,12,11,4,13,0,2,LALHMANGAIHA SAILO,M,MPC,5799,63,ST,16494,20332,AIZAWL EAST - I,GEN,TUIVAWL,NA,4,81.12,35.16,no,9.14,3.03,MPC
Mizoram,2013,12,11,4,13,0,3,ZARZOLIANA,M,ZNP,4291,60,ST,16494,20332,AIZAWL EAST - I,GEN,TUIVAWL,NA,4,81.12,26.02,no,25.42,3.03,ZNP
Mizoram,2013,12,11,4,13,0,4,THANGCHUNGNUNGA,M,BJP,98,38,ST,16494,20332,AIZAWL EAST - I,GEN,TUIVAWL,NA,4,81.12,0.59,yes,0.08,3.03,BJP
Mizoram,2013,12,11,4,13,0,5,None of the Above,,NOTA,85,NA,,16494,20332,AIZAWL EAST - I,GEN,TUIVAWL,NA,4,81.12,0.52,yes,0,3.03,NOTA
Mizoram,2013,12,11,4,14,0,1,LALSAWTA,M,INC,4992,67,ST,13031,16347,AIZAWL EAST II,ST,TUIVAWL,NA,3,79.71,38.31,no,1.36,2.86,INC
Mizoram,2013,12,11,4,14,0,2,SAILOTHANGA SAILO,M,MNF,4815,65,ST,13031,16347,AIZAWL EAST II,ST,TUIVAWL,NA,3,79.71,36.95,no,12.92,2.86,MNF
Mizoram,2013,12,11,4,14,0,3,K. LALTUVELA,M,ZNP,3131,61,ST,13031,16347,AIZAWL EAST II,ST,TUIVAWL,NA,3,79.71,24.03,no,23.31,2.86,ZNP
Mizoram,2013,12,11,4,14,0,4,None of the Above,,NOTA,93,NA,,13031,16347,AIZAWL EAST II,ST,TUIVAWL,NA,3,79.71,0.71,yes,0,2.86,NOTA
Mizoram,2013,12,11,4,15,0,1,K SANGTHUAMA,M,MNF,6387,68,ST,17447,20920,AIZAWL WEST I,ST,TUIVAWL,NA,4,83.4,36.61,no,2.65,3.03,MNF
Mizoram,2013,12,11,4,15,0,2,TLANGTHANMAWII,F,INC,5925,64,ST,17447,20920,AIZAWL WEST I,ST,TUIVAWL,NA,4,83.4,33.96,no,5.91,3.03,INC
Mizoram,2013,12,11,4,15,0,3,LALDUHOMA,M,ZNP,4894,64,ST,17447,20920,AIZAWL WEST I,ST,TUIVAWL,NA,4,83.4,28.05,no,27.27,3.03,ZNP
Mizoram,2013,12,11,4,15,0,4,None of the Above,,NOTA,136,NA,,17447,20920,AIZAWL WEST I,ST,TUIVAWL,NA,4,83.4,0.78,yes,0.18,3.03,NOTA
Mizoram,2013,12,11,4,15,0,5,KAPMAWIA RALTE,M,BJP,105,33,ST,17447,20920,AIZAWL WEST I,ST,TUIVAWL,NA,4,83.4,0.6,yes,0,3.03,BJP
Mizoram,2013,12,11,4,16,0,1,LALRUATKIMA,M,MNF,6575,41,ST,15124,18642,AIZAWL WEST II,ST,TUIVAWL,NA,3,81.13,43.47,no,4.17,2.7,MNF
Mizoram,2013,12,11,4,16,0,2,DR. LALMALSAWMA NGHAKA,M,INC,5945,31,ST,15124,18642,AIZAWL WEST II,ST,TUIVAWL,NA,3,81.13,39.31,no,22.58,2.7,INC
Mizoram,2013,12,11,4,16,0,3,C. ROPIANGA,M,ZNP,2530,64,ST,15124,18642,AIZAWL WEST II,ST,TUIVAWL,NA,3,81.13,16.73,no,16.24,2.7,ZNP
Mizoram,2013,12,11,4,16,0,4,None of the Above,,NOTA,74,NA,,15124,18642,AIZAWL WEST II,ST,TUIVAWL,NA,3,81.13,0.49,yes,0,2.7,NOTA
Mizoram,2013,12,11,4,17,0,1,VANLALZAWMA,M,MNF,5765,58,ST,15177,19154,AIZAWL WEST III,ST,TUIVAWL,NA,3,79.24,37.99,no,6.44,3.03,MNF
Mizoram,2013,12,11,4,17,0,2,R. SELTHUAMA,M,INC,4787,69,ST,15177,19154,AIZAWL WEST III,ST,TUIVAWL,NA,3,79.24,31.54,no,1.67,3.03,INC
Mizoram,2013,12,11,4,17,0,3,DR. C. T. TLUANGA,M,ZNP,4534,65,ST,15177,19154,AIZAWL WEST III,ST,TUIVAWL,NA,3,79.24,29.87,no,29.27,3.03,ZNP
Mizoram,2013,12,11,4,17,0,4,None of the Above,,NOTA,91,NA,,15177,19154,AIZAWL WEST III,ST,TUIVAWL,NA,3,79.24,0.6,yes,0,3.03,NOTA
Mizoram,2013,12,11,4,18,0,1,R. VANLALVENA,M,INC,6463,48,ST,16326,20082,AIZAWL SOUTH I,ST,TUIVAWL,NA,3,81.3,39.59,no,7.94,2.94,INC
Mizoram,2013,12,11,4,18,0,2,R. K. LIANZUALA,M,MNF,5167,47,ST,16326,20082,AIZAWL SOUTH I,ST,TUIVAWL,NA,3,81.3,31.65,no,3.37,2.94,MNF
Mizoram,2013,12,11,4,18,0,3,K LIANTLINGA,M,ZNP,4616,60,ST,16326,20082,AIZAWL SOUTH I,ST,TUIVAWL,NA,3,81.3,28.27,no,27.78,2.94,ZNP
Mizoram,2013,12,11,4,18,0,4,None of the Above,,NOTA,80,NA,,16326,20082,AIZAWL SOUTH I,ST,TUIVAWL,NA,3,81.3,0.49,yes,0,2.94,NOTA
Mizoram,2013,12,11,4,19,0,1,LT. COL. ZOSANGZUALA,M,INC,6878,66,ST,17284,21339,AIZAWL SOUTH II,ST,TUIVAWL,NA,3,81,39.79,no,6.03,2.94,INC
Mizoram,2013,12,11,4,19,0,2,R. TLANGHMINGTHANGA,M,MNF,5835,70,ST,17284,21339,AIZAWL SOUTH II,ST,TUIVAWL,NA,3,81,33.76,no,8.01,2.94,MNF
Mizoram,2013,12,11,4,19,0,3,RINZAWNA,M,ZNP,4451,63,ST,17284,21339,AIZAWL SOUTH II,ST,TUIVAWL,NA,3,81,25.75,no,25.06,2.94,ZNP
Mizoram,2013,12,11,4,19,0,4,None of the Above,,NOTA,120,NA,,17284,21339,AIZAWL SOUTH II,ST,TUIVAWL,NA,3,81,0.69,yes,0,2.94,NOTA
Mizoram,2013,12,11,4,20,0,1,K. S. THANGA,M,INC,6594,53,ST,15891,17756,AIZAWL SOUTH-III,ST,TUIVAWL,NA,3,89.5,41.5,no,4.2,2.86,INC
Mizoram,2013,12,11,4,20,0,2,TAWNLUIA,M,MNF,5927,70,ST,15891,17756,AIZAWL SOUTH-III,ST,TUIVAWL,NA,3,89.5,37.3,no,16.58,2.86,MNF
Mizoram,2013,12,11,4,20,0,3,R. VANLALTLUANGA,M,ZNP,3292,39,ST,15891,17756,AIZAWL SOUTH-III,ST,TUIVAWL,NA,3,89.5,20.72,no,20.23,2.86,ZNP
Mizoram,2013,12,11,4,20,0,4,None of the Above,,NOTA,78,NA,,15891,17756,AIZAWL SOUTH-III,ST,TUIVAWL,NA,3,89.5,0.49,yes,0,2.86,NOTA
Mizoram,2013,12,11,4,21,0,1,H .ROHLUNA,M,INC,5682,53,ST,13267,16191,LENGTENG,ST,CHAMPHAI,NA,4,81.94,42.83,no,1.26,2.7,INC
Mizoram,2013,12,11,4,21,0,2,L .THANGMAWIA,M,MNF,5515,39,ST,13267,16191,LENGTENG,ST,CHAMPHAI,NA,4,81.94,41.57,no,26.92,2.7,MNF
Mizoram,2013,12,11,4,21,0,3,H.GINZALALA,M,ZNP,1944,40,ST,13267,16191,LENGTENG,ST,CHAMPHAI,NA,4,81.94,14.65,yes,14.05,2.7,ZNP
Mizoram,2013,12,11,4,21,0,4,ZORAMCHHANI,F,BJP,80,43,ST,13267,16191,LENGTENG,ST,CHAMPHAI,NA,4,81.94,0.6,yes,0.26,2.7,BJP
Mizoram,2013,12,11,4,21,0,5,None of the Above,,NOTA,46,NA,,13267,16191,LENGTENG,ST,CHAMPHAI,NA,4,81.94,0.35,yes,0,2.7,NOTA
Mizoram,2013,12,11,4,22,0,1,LALRINLIANA SAILO,M,INC,6258,54,ST,12860,15102,TUICHANG,ST,CHAMPHAI,NA,3,85.15,48.66,no,23.21,2.78,INC
Mizoram,2013,12,11,4,22,0,2,DR. H .LALLUNGMUANA,M,MNF,3273,64,ST,12860,15102,TUICHANG,ST,CHAMPHAI,NA,3,85.15,25.45,no,0.34,2.78,MNF
Mizoram,2013,12,11,4,22,0,3,LALBIAKZAMA,M,ZNP,3229,48,ST,12860,15102,TUICHANG,ST,CHAMPHAI,NA,3,85.15,25.11,no,24.33,2.78,ZNP
Mizoram,2013,12,11,4,22,0,4,None of the Above,,NOTA,100,NA,,12860,15102,TUICHANG,ST,CHAMPHAI,NA,3,85.15,0.78,yes,0,2.78,NOTA
Mizoram,2013,12,11,4,23,0,1,T.T. ZOTHANSANGA,M,INC,5934,49,ST,13982,17048,CHAMPHAI NORTH,ST,CHAMPHAI,NA,4,82.02,42.44,no,10.51,2.94,INC
Mizoram,2013,12,11,4,23,0,2,T.C. KAPHMINGTHANGA,M,MNF,4464,34,ST,13982,17048,CHAMPHAI NORTH,ST,CHAMPHAI,NA,4,82.02,31.93,no,7.8,2.94,MNF
Mizoram,2013,12,11,4,23,0,3,C .LALREMLIANA,M,ZNP,3373,53,ST,13982,17048,CHAMPHAI NORTH,ST,CHAMPHAI,NA,4,82.02,24.12,no,23.37,2.94,ZNP
Mizoram,2013,12,11,4,23,0,4,C .ROLIANA,M,BJP,106,61,ST,13982,17048,CHAMPHAI NORTH,ST,CHAMPHAI,NA,4,82.02,0.76,yes,0.01,2.94,BJP
Mizoram,2013,12,11,4,23,0,5,None of the Above,,NOTA,105,NA,,13982,17048,CHAMPHAI NORTH,ST,CHAMPHAI,NA,4,82.02,0.75,yes,0,2.94,NOTA
Mizoram,2013,12,11,4,24,0,1,JH.ROTHUAMA,M,INC,5203,74,ST,12692,15793,CHAMPHAI SOUTH,ST,CHAMPHAI,NA,4,80.36,40.99,no,13,3.33,INC
Mizoram,2013,12,11,4,24,0,2,ROSIAMNGHETA,M,MPC,3553,49,ST,12692,15793,CHAMPHAI SOUTH,ST,CHAMPHAI,NA,4,80.36,27.99,no,8.53,3.33,MPC
Mizoram,2013,12,11,4,24,0,3,VANLALNEIHA RALTE,M,ZNP,2471,39,ST,12692,15793,CHAMPHAI SOUTH,ST,CHAMPHAI,NA,4,80.36,19.47,no,8.46,3.33,ZNP
Mizoram,2013,12,11,4,24,0,4,B .SANGKHUMI,F,IND,1397,65,ST,12692,15793,CHAMPHAI SOUTH,ST,CHAMPHAI,NA,4,80.36,11.01,yes,10.47,3.33,IND
Mizoram,2013,12,11,4,24,0,5,None of the Above,,NOTA,68,NA,,12692,15793,CHAMPHAI SOUTH,ST,CHAMPHAI,NA,4,80.36,0.54,yes,0,3.33,NOTA
Mizoram,2013,12,11,4,25,0,1,T. SANGKUNGA,M,INC,4926,69,ST,11359,13961,EAST TUIPUI,ST,CHAMPHAI,NA,4,81.36,43.37,no,7.03,2.78,INC
Mizoram,2013,12,11,4,25,0,2,ZORAMTHANGA,M,MNF,4128,69,ST,11359,13961,EAST TUIPUI,ST,CHAMPHAI,NA,4,81.36,36.34,no,16.94,2.78,MNF
Mizoram,2013,12,11,4,25,0,3,W.CHHUANAWMA,M,ZNP,2204,53,ST,11359,13961,EAST TUIPUI,ST,CHAMPHAI,NA,4,81.36,19.4,no,18.84,2.78,ZNP
Mizoram,2013,12,11,4,25,0,4,None of the Above,,NOTA,64,NA,,11359,13961,EAST TUIPUI,ST,CHAMPHAI,NA,4,81.36,0.56,yes,0.24,2.78,NOTA
Mizoram,2013,12,11,4,25,0,5,LALRAWNA,M,BJP,37,48,ST,11359,13961,EAST TUIPUI,ST,CHAMPHAI,NA,4,81.36,0.33,yes,0,2.78,BJP
Mizoram,2013,12,11,4,26,0,1,LAL THANHAWLA,M,INC,5719,71,ST,13788,16038,SERCHHIP,ST,SERCHHIP,NA,4,85.97,41.48,no,5.32,2.94,INC
Mizoram,2013,12,11,4,26,0,2,C. LALRAMZAUVA,M,MNF,4985,52,ST,13788,16038,SERCHHIP,ST,SERCHHIP,NA,4,85.97,36.15,no,15.13,2.94,MNF
Mizoram,2013,12,11,4,26,0,3,P.B. LALSAWMLIANA,M,ZNP,2899,40,ST,13788,16038,SERCHHIP,ST,SERCHHIP,NA,4,85.97,21.03,no,20.16,2.94,ZNP
Mizoram,2013,12,11,4,26,0,4,LALAWMPUIA RENTHLEI,M,IND,120,36,ST,13788,16038,SERCHHIP,ST,SERCHHIP,NA,4,85.97,0.87,yes,0.4,2.94,IND
Mizoram,2013,12,11,4,26,0,5,None of the Above,,NOTA,65,NA,,13788,16038,SERCHHIP,ST,SERCHHIP,NA,4,85.97,0.47,yes,0,2.94,NOTA
Mizoram,2013,12,11,4,27,0,1,ER. LALRINAWMA,M,MNF,4467,40,ST,12573,14353,TUIKUM,ST,SERCHHIP,NA,3,87.6,35.53,no,0.11,2.94,MNF
Mizoram,2013,12,11,4,27,0,2,K. LIANZUALA,M,INC,4453,58,ST,12573,14353,TUIKUM,ST,SERCHHIP,NA,3,87.6,35.42,no,6.98,2.94,INC
Mizoram,2013,12,11,4,27,0,3,PC VANLALRUATA,M,ZNP,3575,40,ST,12573,14353,TUIKUM,ST,SERCHHIP,NA,3,87.6,28.43,no,27.81,2.94,ZNP
Mizoram,2013,12,11,4,27,0,4,None of the Above,,NOTA,78,NA,,12573,14353,TUIKUM,ST,SERCHHIP,NA,3,87.6,0.62,yes,0,2.94,NOTA
Mizoram,2013,12,11,4,28,0,1,LAL THANHAWLA,M,INC,5173,71,ST,12254,14807,HRANGTURZO,ST,SERCHHIP,NA,5,82.76,42.21,no,13.29,2.94,INC
Mizoram,2013,12,11,4,28,0,2,LALTHANSANGA,M,MPC,3545,50,ST,12254,14807,HRANGTURZO,ST,SERCHHIP,NA,5,82.76,28.93,no,1.09,2.94,MPC
Mizoram,2013,12,11,4,28,0,3,H. LALDUHAWMA,M,ZNP,3412,56,ST,12254,14807,HRANGTURZO,ST,SERCHHIP,NA,5,82.76,27.84,no,27.39,2.94,ZNP
Mizoram,2013,12,11,4,28,0,4,None of the Above,,NOTA,56,NA,,12254,14807,HRANGTURZO,ST,SERCHHIP,NA,5,82.76,0.46,yes,0.14,2.94,NOTA
Mizoram,2013,12,11,4,28,0,5,LALAWMPUIA RENTHLEI,M,IND,39,36,ST,12254,14807,HRANGTURZO,ST,SERCHHIP,NA,5,82.76,0.32,yes,0.08,2.94,IND
Mizoram,2013,12,11,4,28,0,6,F. REMKHUMA,M,JMBP,29,46,ST,12254,14807,HRANGTURZO,ST,SERCHHIP,NA,5,82.76,0.24,yes,0,2.94,JMBP
Mizoram,2014,12,11,4,28,1,1,Vanlalawmpull Caawngthu,,INC,6721,NA,,10939,14807,HRANGTURZO,ST,SERCHHIP,NA,2,73.88,61.44,no,22.88,1.89,INC
Mizoram,2014,12,11,4,28,1,2,H.Lalduhawma,,IND,4218,NA,,10939,14807,HRANGTURZO,ST,SERCHHIP,NA,2,73.88,38.56,no,0,1.89,IND
Mizoram,2013,12,11,4,29,0,1,JOHN SIAMKUNGA,M,INC,4912,52,ST,11575,13678,SOUTH TUIPUI,ST,LUNGLEI,NA,4,84.62,42.44,no,13.55,2.94,INC
Mizoram,2013,12,11,4,29,0,2,J. LALCHHUANA,M,ZNP,3344,59,ST,11575,13678,SOUTH TUIPUI,ST,LUNGLEI,NA,4,84.62,28.89,no,1.1,2.94,ZNP
Mizoram,2013,12,11,4,29,0,3,Z.H. ROPUIA,M,MNF,3217,54,ST,11575,13678,SOUTH TUIPUI,ST,LUNGLEI,NA,4,84.62,27.79,no,27.33,2.94,MNF
