file,date,person,Environment,Agriculture,Army,Economy,Development,Employment,Poverty,Terrorism,Corruption,Education,Health,Hinduism,Minorities,Religion
441_January_14_2007Cebu__Philippines.txt,1/14/2007,mms,0,0,0,7.62195122,60.97560976,0,0,0,0,0,0,0,0,0
442_January_16_2007Dibrugarh__Assam.txt,1/16/2007,mms,0,0,11.62790698,0,0,11.62790698,0,46.51162791,0,0,0,0,0,0
443_January_18_2007_New_Delhi.txt,1/18/2007,mms,8.116883117,0,0,8.116883117,32.46753246,194.8051948,16.23376623,0,0,16.23376623,0,0,0,0
444_January_22_2007_New_Delhi.txt,1/22/2007,mms,0,0,0,0,13.8121547,69.06077348,0,0,0,13.8121547,13.8121547,0,0,0
445_January_22_2007_New_Delhi.txt,1/22/2007,mms,0,0,0,29.71768202,0,0,0,0,0,0,14.85884101,0,0,14.85884101
446_January_23_2007_New_Delhi.txt,1/23/2007,mms,0,0,43.36513443,0,0,0,0,8.673026886,0,0,0,0,26.01908066,0
447_January_25_2007_New_Delhi.txt,1/25/2007,mms,0,0,0,0,42.55319149,0,0,0,0,0,0,0,0,0
448_January_27_2007_New_Delhi.txt,1/27/2007,mms,0,0,0,0,72.59528131,0,0,0,0,0,0,0,0,18.14882033
449_January_30_2007_New_Delhi.txt,1/30/2007,mms,7.347538575,0,0,0,29.3901543,0,7.347538575,0,0,0,0,0,0,44.08523145
450_January_31_2007_New_Delhi.txt,1/31/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451_February_3_2007_New_Delhi.txt,2/3/2007,mms,0,0,0,0,7.283321194,0,7.283321194,0,0,0,0,0,0,0
452_February_7_2007_New_Delhi.txt,2/7/2007,mms,0,9.04159132,0,45.2079566,36.16636528,9.04159132,9.04159132,0,0,9.04159132,0,0,0,0
453_February_9_2007_Mumbai.txt,2/9/2007,mms,0,5.117707267,0,20.47082907,15.3531218,10.23541453,0,0,0,25.58853634,0,0,0,0
454_February_15_2007_New_Delhi.txt,2/15/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455_February_15_2007_New_Delhi.txt,2/15/2007,mms,26.80965147,0,0,26.80965147,0,0,0,0,0,0,26.80965147,0,0,0
456_February_18_2007_Guwahati.txt,2/18/2007,mms,0,0,0,0,20.70393375,6.901311249,0,0,0,0,13.8026225,0,0,0
457_February_19_2007Barpeta__Assam.txt,2/19/2007,mms,0,15.33742331,0,0,76.68711656,7.668711656,7.668711656,0,0,7.668711656,0,0,0,23.00613497
490_March_3_2007_New_Delhi.txt,3/3/2007,mms,0,0,0,0,10.52631579,10.52631579,0,0,0,0,0,10.52631579,0,10.52631579
491_March_8_2007_New_Delhi.txt,3/8/2007,mms,27.95899348,0,0,18.63932898,0,37.27865796,0,0,0,0,18.63932898,0,0,9.319664492
492_March_13_2007_New_Delhi.txt,3/13/2007,mms,8.733624454,13.10043668,0,69.86899563,34.93449782,30.56768559,0,4.366812227,0,4.366812227,8.733624454,0,0,8.733624454
494_March_21_2007_New_Delhi.txt,3/21/2007,mms,0,0,0,0,24.21307506,0,0,0,0,0,0,0,0,0
496_March_23_2007_New_Delhi.txt,3/23/2007,mms,4.524886878,4.524886878,0,0,22.62443439,0,0,0,0,4.524886878,13.57466063,0,0,4.524886878
497_March_26_2007_New_Delhi.txt,3/26/2007,mms,24.15458937,0,0,0,48.30917874,12.07729469,0,0,0,0,0,0,0,6.038647343
498_March_31_2007_New_Delhi.txt,3/31/2007,mms,0,0,0,0,0,0,12.46882793,0,0,0,0,0,0,0
499_April_3_2007_New_Delhi.txt,4/3/2007,mms,0,0,0,0,76.77543186,0,9.596928983,9.596928983,0,0,0,0,0,0
500_April_4_2007_New_Delhi.txt,4/4/2007,mms,15.3609831,0,0,0,61.44393241,0,30.72196621,0,0,0,0,0,0,0
501_April_7_2007_New_Delhi.txt,4/7/2007,mms,0,0,0,0,12.19512195,0,0,0,0,0,0,0,0,0
502_April_8_2007_New_Delhi.txt,4/8/2007,mms,0,0,0,0,13.26259947,0,0,26.52519894,0,0,0,0,0,6.631299735
503_April_8_2007Guwahati__Assam.txt,4/8/2007,mms,0,19.3236715,0,19.3236715,86.95652174,28.98550725,19.3236715,0,0,0,0,0,0,0
504_April_9_2007Lepetkata__Dibrugarh.txt,4/9/2007,mms,0,0,0,0,96,96,0,0,0,8,8,0,0,0
505_April_12_2007_New_Delhi.txt,4/12/2007,mms,0,0,0,0,0,0,0,31.94888179,0,0,0,0,0,0
506_April_21_2007_New_Delhi.txt,4/21/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,23.25581395,34.88372093
507_April_21_2007_New_Delhi.txt,4/21/2007,mms,0,0,0,12.82051282,12.82051282,4.273504274,0,4.273504274,8.547008547,0,4.273504274,0,8.547008547,4.273504274
508_April_23_2007_New_Delhi.txt,4/23/2007,mms,0,0,0,0,99.62640099,0,0,0,0,0,0,0,62.26650062,24.90660025
509_April_24_2007_New_Delhi.txt,4/24/2007,mms,0,0,0,0,7.930214116,0,0,0,0,0,0,0,0,0
510_April_24_2007_New_Delhi.txt,4/24/2007,mms,5.955926147,0,0,11.91185229,41.69148303,0,0,17.86777844,0,0,0,0,0,0
511_April_27_2007_New_Delhi.txt,4/27/2007,mms,22.95332823,0,0,15.30221882,22.95332823,175.9755165,0,0,0,7.651109411,0,0,0,0
512_April_28_2007_New_Delhi.txt,4/28/2007,mms,0,0,0,0,16.36661211,0,0,0,0,16.36661211,32.73322422,0,0,0
513_May_1_2007_New_Delhi.txt,5/1/2007,mms,0,11.41552511,0,11.41552511,28.53881279,62.78538812,0,0,0,0,0,0,0,0
514_May_10_2007_New_Delhi.txt,5/10/2007,mms,0,0,12.34567901,0,12.34567901,0,0,0,0,12.34567901,0,0,49.38271605,0
516_May_10_2007_New_Delhi.txt,5/10/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515_May_11_2007_New_Delhi.txt,5/11/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520_May_11_2007Chennai__Tamil_Nadu.txt,5/11/2007,mms,0,0,0,11.72332943,117.2332943,0,0,0,0,0,23.44665886,0,0,0
517_May_14_2007_New_Delhi.txt,5/14/2007,mms,0,84.74576271,0,12.10653753,12.10653753,12.10653753,24.21307506,0,0,0,0,0,0,0
518_May_14_2007_New_Delhi.txt,5/14/2007,mms,0,99.50248756,0,19.90049751,0,0,9.950248756,0,0,0,9.950248756,0,0,0
519_May_15_2007_New_Delhi.txt,5/15/2007,mms,8.261049153,28.91367204,0,12.39157373,33.04419661,4.130524577,8.261049153,0,0,8.261049153,12.39157373,0,0,0
521_May_17_2007_New_Delhi.txt,5/17/2007,mms,0,0,0,11.79245283,11.79245283,17.68867925,5.896226415,0,0,170.990566,0,0,47.16981133,0
522_May_19_2007_New_Delhi.txt,5/19/2007,mms,0,0,66.88963211,16.72240803,0,16.72240803,0,0,0,16.72240803,25.08361204,0,0,0
523_May_19_2007_Hisar.txt,5/19/2007,mms,0,0,0,23.64066194,47.28132388,0,23.64066194,0,0,141.8439716,0,0,0,0
525_May_19_2007Khedar__Haryana.txt,5/19/2007,mms,0,82.41758242,0,0,54.94505494,0,0,0,0,0,13.73626374,0,6.868131868,0
524_May_22_2007_New_Delhi.txt,5/22/2007,mms,13.93728223,34.84320558,0,6.968641115,27.87456446,41.81184669,34.84320557,0,0,27.87456446,27.87456446,0,6.968641115,0
526_May_23_2007_New_Delhi.txt,5/23/2007,mms,0,0,0,10.24590164,61.47540984,51.2295082,30.73770492,0,20.49180328,10.24590164,0,0,0,0
527_May_23_2007_New_Delhi.txt,5/23/2007,mms,0,20.79002079,0,0,20.79002079,0,0,0,0,20.79002079,0,0,20.79002079,0
528_May_23_2007_New_Delhi.txt,5/23/2007,mms,0,0,22.83105023,0,0,22.83105023,11.41552511,0,0,0,0,0,0,0
529_May_24_2007_New_Delhi.txt,5/24/2007,mms,23.33722287,7.77907429,0,11.66861144,23.33722288,38.89537145,11.66861144,3.889537145,11.66861144,3.889537145,7.77907429,0,3.889537145,0
530_May_28_2007_New_Delhi.txt,5/28/2007,mms,0,15.33742331,0,25.56237219,35.78732106,5.112474438,10.22494888,0,0,0,5.112474438,0,0,0
531_May_28_2007_New_Delhi.txt,5/28/2007,mms,0,0,0,0,7.147962831,7.147962831,7.147962831,0,0,0,7.147962831,0,0,0
532_May_29_2007_New_Delhi.txt,5/29/2007,mms,0,125.8992806,0,11.99040767,29.97601919,5.995203837,11.99040767,0,0,0,5.995203837,0,0,0
533_May_29_2007_New_Delhi.txt,5/29/2007,mms,0,106.557377,0,24.59016393,8.196721311,0,8.196721311,0,0,0,0,0,0,0
534_June_6_2007_New_Delhi.txt,6/6/2007,mms,31.25,0,0,0,93.75,0,0,0,0,0,0,0,0,0
535_June_20_2007_New_Delhi.txt,6/20/2007,mms,9.532888465,0,0,19.06577693,38.13155387,0,0,0,0,0,0,0,0,0
536_June_22_2007_Mumbai.txt,6/22/2007,mms,0,0,0,0,9.350163628,4.675081814,0,0,0,121.5521272,0,4.675081814,0,0
537_June_22_2007_Mumbai.txt,6/22/2007,mms,0,0,0,26.9179004,13.4589502,47.1063257,0,0,0,13.4589502,0,0,0,0
538_June_27_2007_New_Delhi.txt,6/27/2007,mms,10.27749229,0,0,0,30.83247687,0,0,0,0,0,0,0,0,0
539_June_29_2007_New_Delhi.txt,6/29/2007,mms,0,0,0,0,28.08988764,0,0,0,0,9.36329588,0,0,0,0
540_July_4_2007_New_Delhi.txt,7/4/2007,mms,9.267840593,9.267840593,0,0,18.53568119,0,0,0,0,0,9.267840593,0,0,0
541_July_7_2007_New_Delhi.txt,7/7/2007,mms,35.67181926,0,0,11.89060642,47.56242568,0,0,0,0,0,0,0,0,0
542_July_13_2007_New_Delhi.txt,7/13/2007,mms,9.487666034,9.487666034,0,9.487666034,66.41366224,0,9.487666034,0,0,0,0,0,0,0
544_July_15_2007_Jammu.txt,7/15/2007,mms,0,0,0,0,14.16430595,4.721435316,0,18.88574127,0,14.16430595,14.16430595,0,0,0
545_July_18_2007_New_Delhi.txt,7/18/2007,mms,52.63157895,0,8.771929825,0,8.771929825,0,0,0,0,8.771929825,0,0,0,0
546_July_23_2007_New_Delhi.txt,7/23/2007,mms,11.31221719,0,0,0,0,0,0,0,0,0,0,22.62443439,22.62443438,33.93665158
547_July_28_2007_New__Delhi.txt,7/28/2007,mms,11.82033097,0,0,0,0,0,0,0,0,0,0,0,0,0
548_August_9_2007_New_Delhi.txt,8/9/2007,mms,0,0,0,0,0,0,0,0,0,13.38688086,0,0,0,0
549_August_13_2007_New_Delhi.txt,8/13/2007,mms,0,0,0,0,0,0,0,0,0,23.69668246,0,0,47.39336492,0
550_August_13_2007_New_Delhi.txt,8/13/2007,mms,2.838489923,0,0,0,22.70791939,0,2.838489923,0,0,0,0,0,0,0
551_August_15_2007_New_Delhi.txt,8/15/2007,mms,4.911591356,19.64636542,0,7.367387033,68.76227898,34.38113949,22.1021611,2.455795678,0,51.57170923,17.19056975,0,2.455795678,2.455795678
552_August_15_2007_New_Delhi.txt,8/15/2007,mms,22.65005663,11.32502831,0,0,45.30011325,11.32502831,22.65005663,0,11.32502831,22.65005663,0,0,0,22.65005662
553_August_20_2007_New_Delhi.txt,8/20/2007,mms,10.79913607,0,0,0,107.9913607,0,0,0,0,0,0,0,0,0
554_August_20_2007_New_Delhi.txt,8/20/2007,mms,0,0,13.9275766,0,0,13.9275766,0,0,0,0,13.9275766,0,0,0
555_August_21_2007_New_Delhi.txt,8/21/2007,mms,10.64962726,0,0,31.94888179,10.64962726,21.29925452,10.64962726,0,0,0,0,0,0,0
556_August_22_2007_New_Delhi.txt,8/22/2007,mms,27.17391304,0,0,0,27.17391304,0,0,0,0,0,0,0,0,0
557_August_22_2007_New_Delhi.txt,8/22/2007,mms,20.96436059,0,0,0,41.92872118,0,0,0,0,0,20.96436059,0,0,0
558_August_30_2007_New_Delhi.txt,8/30/2007,mms,0,0,0,9.891196835,39.56478734,39.56478734,19.78239367,0,0,9.891196835,29.67359051,0,0,0
559_August_31_2007_Mumbai.txt,8/31/2007,mms,0,0,0,0,43.74453193,0,0,0,0,61.24234471,8.748906387,0,0,0
560_August_31_2007Tarapur__Maharashtra.txt,8/31/2007,mms,0,0,0,0,54.894785,0,0,0,0,0,0,0,0,0
561_September_1_2007_New_Delhi.txt,9/1/2007,mms,0,0,0,26.63115846,13.31557923,22.19263205,4.438526409,0,0,0,0,0,0,0
562_September_5_2007_New_Delhi.txt,9/5/2007,mms,0,0,0,0,27.43484225,0,0,0,0,82.30452675,109.739369,0,0,0
563_September_7_2007_New_Delhi.txt,9/7/2007,mms,0,49.14004915,12.28501229,12.28501229,0,0,0,0,0,0,12.28501229,0,0,12.28501229
564_September_11_2007_New_Delhi.txt,9/11/2007,mms,25.81755594,8.605851979,0,0,17.21170396,8.605851979,8.605851979,0,0,8.605851979,0,0,0,0
565_September_13_2007_New_Delhi.txt,9/13/2007,mms,0,0,0,0,19.60784314,0,0,0,0,0,0,0,0,19.60784314
566_September_13_2007_New_Delhi.txt,9/13/2007,mms,0,0,0,0,42.87245444,0,0,0,0,128.6173633,5.359056806,0,5.359056806,5.359056806
567_September_26_2007_New_Delhi.txt,9/26/2007,mms,0,0,0,0,0,0,10.35196687,0,0,0,10.35196687,0,0,0
568_September_28_2007_New_Delhi.txt,9/28/2007,mms,0,0,9.970089731,0,19.94017946,9.970089731,0,0,0,0,0,0,0,0
569_October_2_2007_New_Delhi.txt,10/2/2007,mms,0,0,0,0,0,0,10.66098081,0,0,0,0,10.66098081,0,21.32196162
570_October_3_2007_New_Delhi.txt,10/3/2007,mms,0,0,0,0,30.95975232,15.47987616,0,0,0,0,0,0,0,0
571_October_4_2007_New_Delhi.txt,10/4/2007,mms,13.54096141,6.770480704,0,0,33.85240352,0,0,81.24576845,0,6.770480704,0,0,0,6.770480704
572_October_9_2007_New_Delhi.txt,10/9/2007,mms,15.37279016,0,0,7.686395081,46.11837048,0,15.37279016,0,0,7.686395081,15.37279016,0,0,0
573_October_12_2007_New_Delhi.txt,10/12/2007,mms,4.967709886,9.935419772,0,24.83854943,39.74167908,0,4.967709886,0,0,9.935419772,29.80625931,0,0,4.967709886
574_October_14_2007Abuja__Nigeria.txt,10/14/2007,mms,0,0,0,15.17450683,30.34901366,0,0,0,0,0,30.34901366,0,0,0
575_October_14_2007_New_Delhi.txt,10/14/2007,mms,0,0,0,0,59.17159764,0,0,0,0,0,0,0,0,0
576_October_15_2007Abuja__Nigeria.txt,10/15/2007,mms,5.934718101,0,0,11.8694362,59.34718101,0,5.934718101,5.934718101,0,0,0,5.934718101,0,0
577_October_17_2007_South_Africa.txt,10/17/2007,mms,0,0,0,0,22.42152466,0,22.42152466,0,0,0,0,0,0,0
578_October_17_2007_South_Africa.txt,10/17/2007,mms,31.74603175,0,0,0,31.74603175,0,0,0,0,0,0,0,0,0
579_October_17_2007_South_Africa.txt,10/17/2007,mms,14.22475107,0,0,14.22475107,156.4722617,28.44950214,28.44950214,0,0,28.44950213,14.22475107,0,0,14.22475107
580_October_17_2007_South_Africa.txt,10/17/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581_October_23_2007_New_Delhi.txt,10/23/2007,mms,6.666666667,6.666666667,0,13.33333333,33.33333334,6.666666667,6.666666667,0,0,20,20,0,0,0
582_October_29_2007_New_Delhi.txt,10/29/2007,mms,9.756097561,4.87804878,0,24.3902439,43.90243902,9.756097561,9.75609756,0,0,9.756097561,9.75609756,4.87804878,0,14.63414634
583_October_30_2007_New_Delhi.txt,10/30/2007,mms,0,0,0,0,28.40909091,0,0,0,0,28.40909091,0,0,0,0
584_October_30_2007_New_Delhi.txt,10/30/2007,mms,0,0,0,0,61.53846154,0,30.76923077,0,0,0,0,0,0,0
585_October_31_2007_New_Delhi.txt,10/31/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,68.49315068,0
586_November_5_2007_New_Delhi.txt,11/5/2007,mms,0,0,0,0,19.24001924,0,0,0,0,4.81000481,9.62000962,0,0,0
587_November_7_2007_New_Delhi.txt,11/7/2007,mms,0,0,0,0,9.250693802,0,0,9.250693802,0,0,55.50416281,0,0,0
588_November_7_2007_New_Delhi.txt,11/7/2007,mms,5.740528129,17.22158439,0,17.22158439,28.70264064,11.48105626,28.70264065,0,0,40.1836969,40.1836969,0,0,0
589_November_11_2007_New_Delhi.txt,11/11/2007,mms,0,0,0,0,39.0625,0,0,0,0,0,0,0,0,0
590_November_12_2007_Moscow.txt,11/12/2007,mms,0,0,0,21.41327623,0,0,0,0,0,0,0,0,0,0
591_November_12_2007_Moscow.txt,11/12/2007,mms,0,0,0,13.44086022,26.88172043,0,0,0,0,13.44086022,0,0,0,0
592_November_17_2007_New_Delhi.txt,11/17/2007,mms,7.656967841,17.8662583,0,5.104645228,28.07554876,12.76161306,22.97090352,15.31393568,0,12.76161306,25.52322614,2.552322614,5.104645228,0
593_November_19_2007_New_Delhi.txt,11/19/2007,mms,0,0,0,23.25581395,23.25581395,0,0,0,0,0,0,0,0,0
594_November_19_2007_New_Delhi.txt,11/19/2007,mms,0,0,0,8.510638298,8.510638298,17.0212766,42.55319149,0,0,0,68.08510638,0,0,0
595_November_21_2007_Singapore.txt,11/21/2007,mms,0,0,0,8.635578584,51.81347151,0,0,0,0,0,43.17789292,0,0,0
596_November_21_2007_Singapore.txt,11/21/2007,mms,0,0,0,0,21.97802198,0,0,0,0,0,0,0,0,0
597_November_21_2007_New_Delhi.txt,11/21/2007,mms,0,0,0,0,88.10572687,0,0,0,0,0,0,0,0,0
598_November_26_2007_New_Delhi.txt,11/26/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599_November_27_2007_New_Delhi.txt,11/27/2007,mms,0,0,0,0,0,0,0,0,0,52.08333333,0,0,0,0
602_November_29_2007_New_Delhi.txt,11/29/2007,mms,0,13.28021248,0,6.640106242,13.28021248,39.84063745,0,0,0,6.640106242,0,0,0,0
600_December_1_2007_New_Delhi.txt,12/1/2007,mms,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601_December_3_2007_New_Delhi.txt,12/3/2007,mms,0,9.425070688,0,0,56.55042413,9.425070688,0,0,0,0,0,0,0,0
603_December_5_2007_New_Delhi.txt,12/5/2007,mms,0,24.05773857,0,0,32.07698476,0,0,0,0,0,112.2694467,0,0,0
604_December_6_2007_New_Delhi.txt,12/6/2007,mms,0,0,0,8.650519031,25.95155709,8.650519031,8.650519031,0,0,8.650519031,0,0,0,0
605_December_10_2007_New_Delhi.txt,12/10/2007,mms,0,0,124.3201243,0,15.54001554,0,0,0,0,0,0,0,0,0
606_December_10_2007_New_Delhi.txt,12/10/2007,mms,0,0,0,18.36547291,36.73094583,0,0,0,0,9.182736455,0,0,0,0
607_December_12_2007_New_Delhi.txt,12/12/2007,mms,7.007708479,0,0,28.03083392,21.02312544,7.007708479,0,0,0,0,21.02312544,0,0,0
608_December_12_2007_New_Delhi.txt,12/12/2007,mms,0,6.99790063,0,13.99580126,34.98950315,6.99790063,6.99790063,6.99790063,0,0,0,0,0,0
609_December_15_2007_New_Delhi.txt,12/15/2007,mms,0,13.07189543,0,17.4291939,56.64488017,34.85838779,0,0,0,26.14379085,0,0,0,0
610_December_19_2007_New_Delhi.txt,12/19/2007,mms,5.581914597,27.90957299,0,16.74574379,44.65531678,13.95478649,11.16382919,0,0,33.49148758,25.11861569,0,2.790957298,0
611_December_19_2007_New_Delhi.txt,12/19/2007,mms,4.284490146,8.568980291,0,4.284490146,34.27592117,8.568980291,0,0,0,8.568980291,12.85347044,0,0,0
612_December_20_2007_New_Delhi.txt,12/20/2007,mms,9.56480153,0,0,0,57.38880919,0,9.56480153,57.38880919,0,0,0,0,0,0
613_December_20_2007_New_Delhi.txt,12/20/2007,mms,11.13585746,0,0,0,44.54342984,0,11.13585746,66.81514476,0,0,0,0,0,0
614_December_27_2007Porvorim__Goa.txt,12/27/2007,mms,0,7.117437722,0,14.23487544,14.23487544,21.35231316,0,0,0,21.35231317,0,0,0,0
615_December_27_2007_Goa.txt,12/27/2007,mms,0,0,0,0,0,0,0,75.18796992,0,0,0,0,0,0
616_December_28_2007_Goa.txt,12/28/2007,mms,13.02931596,0,13.02931596,6.51465798,45.60260586,0,0,0,0,123.7785016,0,0,0,0
617_January_3_2008_Vishakhapattanam.txt,1/3/2008,mms,0,11.48985063,3.829950211,7.659900421,53.61930295,0,0,0,0,61.27920337,0,0,0,0
618_January_8_2008_New_Delhi.txt,1/8/2008,mms,0,0,0,11.31221719,45.24886877,33.93665159,0,0,0,22.62443439,5.656108597,0,0,0
619_January_10_2008_New_Delhi.txt,1/10/2008,mms,0,0,0,0,18.5528757,0,0,0,0,0,18.5528757,0,0,0
620_January_12_2008_New_Delhi.txt,1/12/2008,mms,0,0,0,0,64.30868168,0,0,0,0,0,0,0,0,0
621_January_14_2008Beijing__China.txt,1/14/2008,mms,15.25553013,0,0,22.8832952,53.39435546,0,0,0,0,0,0,0,0,0
622_January_14_2008Beijing__China.txt,1/14/2008,mms,0,0,0,0,21.64502165,0,0,0,0,0,0,0,0,0
623_January_15_2008Beijing__China.txt,1/15/2008,mms,16.96352841,16.96352841,0,21.20441052,84.81764207,8.481764206,4.240882103,4.240882103,0,4.240882103,4.240882103,0,0,4.240882103
624_January_28_2008_New_Delhi.txt,1/28/2008,mms,0,0,0,0,54.34782609,0,0,0,0,36.23188406,0,0,0,0
625_January_31_2008_Itanagar.txt,1/31/2008,mms,0,0,0,0,102.8277635,25.70694087,0,0,0,8.568980291,0,0,0,0
627_February_7_2008_New_Delhi.txt,2/7/2008,mms,8.006405124,0,0,0,64.05124099,0,32.0256205,0,0,0,0,0,0,0
628_February_7_2008_New_Delhi.txt,2/7/2008,mms,0,36.900369,0,12.300123,12.300123,24.600246,0,0,0,0,0,0,0,0
631_February_9_2008_Pune.txt,2/9/2008,mms,10.14198783,0,0,0,10.14198783,0,10.14198783,0,0,91.27789047,0,0,0,0
632_February_12_2008_New_Delhi.txt,2/12/2008,mms,0,0,0,0,29.41176471,0,0,0,0,0,0,0,0,0
633_February_14_2008_New_Delhi.txt,2/14/2008,mms,0,0,0,0,23.12138728,0,0,11.56069364,0,0,0,0,0,0
634_February_14_2008_New_Delhi.txt,2/14/2008,mms,0,0,0,25.27379949,0,0,0,0,0,0,0,0,0,8.424599832
635_February_15_2008_New_Delhi.txt,2/15/2008,mms,3.858024691,27.00617284,0,38.58024691,19.29012345,0,7.716049382,0,0,34.72222222,46.29629629,0,0,0
636_February_15_2008_New_Delhi.txt,2/15/2008,mms,0,0,0,20.66115702,6.887052342,0,0,0,0,0,6.887052342,0,0,0
637_March_5_2008_New_Delhi.txt,3/5/2008,mms,3.873716831,38.73716832,0,25.17915941,7.747433663,7.747433663,13.55800891,21.30544257,0,9.684292078,15.49486733,0,5.810575247,0
639_March_18_2008_New_Delhi.txt,3/18/2008,mms,0,0,0,24.35064935,8.116883117,56.81818181,0,0,0,0,0,0,0,0
640_March_24_2008_New_Delhi.txt,3/24/2008,mms,26.50176678,0,0,8.833922261,26.50176678,0,0,0,0,8.833922261,0,0,0,0
641_March_31_2008_New_Delhi.txt,3/31/2008,mms,0,0,0,0,11.89060642,0,0,35.67181926,0,0,0,0,0,0
642_April_5_2008_New_Delhi.txt,4/5/2008,mms,0,14.79289941,0,0,44.37869823,0,14.79289941,0,0,14.79289941,0,14.79289941,0,0
643_April_8_2008_New_Delhi.txt,4/8/2008,mms,0,0,0,17.77777778,106.6666667,0,0,8.888888889,0,17.77777778,0,0,0,0
644_April_9_2008_New_Delhi.txt,4/9/2008,mms,0,0,0,21.45922747,64.37768241,0,0,0,0,0,0,0,0,0
645_April_10_2008_New_Delhi.txt,4/10/2008,mms,0,107.8748652,0,32.36245955,75.51240561,70.11866236,21.57497303,0,0,0,0,0,0,0
646_April_18_2008_New_Delhi.txt,4/18/2008,mms,0,0,24.75247524,0,12.37623762,0,0,0,0,0,0,0,37.12871287,12.37623762
647_April_19_2008_New_Delhi.txt,4/19/2008,mms,6.527415144,0,0,0,0,0,0,6.527415144,13.05483029,6.527415144,0,0,0,0
648_April_21_2008_New_Delhi.txt,4/21/2008,mms,5.948839976,0,0,5.948839976,5.948839976,17.84651993,5.948839976,0,5.948839976,0,29.74419988,0,0,0
649_April_22_2008_Bokaro.txt,4/22/2008,mms,7.507507508,0,0,0,97.5975976,22.52252252,15.01501502,0,0,30.03003003,0,7.507507508,0,0
650_April_22_2008_Jamshedpur.txt,4/22/2008,mms,34.69210755,8.673026886,0,8.673026886,60.71118821,60.7111882,0,0,0,0,17.34605377,8.673026886,0,8.673026886
651_April_24_2008_New_Delhi.txt,4/24/2008,mms,0,0,8.936550492,0,71.49240393,53.61930295,17.87310098,0,8.936550492,26.80965147,17.87310098,0,0,0
652_April_25_2008Akhnoor_Jammu_&__Kashmir.txt,4/25/2008,mms,0,10.42752868,0,0,41.71011471,15.64129302,0,5.213764338,0,5.213764338,0,0,0,0
653_April_25_2008Katra_Jammu_&__Kashmir.txt,4/25/2008,mms,5.120327701,0,0,5.120327701,25.6016385,10.2406554,0,5.120327701,0,46.08294931,5.120327701,5.120327701,0,5.120327701
655_April_28_2008_New_Delhi.txt,4/28/2008,mms,0,0,0,0,33.67003368,0,8.417508418,0,0,25.25252526,50.50505051,0,0,8.417508418
656_April_28_2008_New_Delhi.txt,4/28/2008,mms,0,0,0,0,0,0,0,0,21.64502165,162.3376623,0,0,0,0
657_April_29_2008_New_Delhi.txt,4/29/2008,mms,4.336513443,0,0,26.01908066,39.02862099,17.34605377,0,0,0,8.673026886,8.673026886,0,4.336513443,4.336513443
658_April_30_2008_New_Delhi.txt,4/30/2008,mms,0,11.96172249,0,23.92344498,11.96172249,0,0,0,0,11.96172249,0,0,0,0
659_May_7_2008_New_Delhi.txt,5/7/2008,mms,16.36661211,4.091653028,0,24.54991817,49.09983633,0,8.183306056,0,0,0,8.183306056,0,0,4.091653028
660_May_12_2008_New_Delhi.txt,5/12/2008,mms,19.96007984,0,0,9.98003992,89.82035928,9.98003992,9.98003992,0,0,0,0,0,0,0
661_May_17_2008_Bhutan.txt,5/17/2008,mms,0,0,0,0,60.75334144,6.075334143,0,0,0,0,0,0,0,6.075334143
662_May_22_2008_New_Delhi.txt,5/22/2008,mms,6.289308176,18.86792453,0,31.44654088,31.44654088,12.57861635,6.289308176,6.289308176,0,25.1572327,25.15723271,0,12.57861635,0
663_June_2_2008_New_Delhi.txt,6/2/2008,mms,5.096839959,10.19367992,0,50.96839959,66.25891947,10.19367992,15.29051988,0,0,10.19367992,5.096839959,0,0,0
664_June_4_2008_New_Delhi.txt,6/4/2008,mms,0,35.79098067,0,21.47458841,21.47458841,14.31639227,7.158196135,0,0,7.158196135,14.31639227,0,0,0
665_June_9_2008_New_Delhi.txt,6/9/2008,mms,17.19690456,0,0,0,17.19690456,0,0,8.598452279,0,0,0,0,0,0
666_June_11_2008_New_Delhi.txt,6/11/2008,mms,19.56309097,0,0,9.781545484,61.94978807,3.260515161,6.521030322,13.04206065,0,0,3.260515161,0,0,0
667_June_30_2008_New_Delhi.txt,6/30/2008,mms,17.22652885,8.613264427,0,8.613264427,60.29285099,0,0,0,0,0,8.613264427,0,0,0
668_June_30_2008_New_Delhi.txt,6/30/2008,mms,0,0,0,0,0,8.802816901,0,0,0,17.6056338,52.81690141,0,0,0
669_July_1_2008_New_Delhi.txt,7/1/2008,mms,0,0,0,16.48804617,32.97609233,0,0,0,0,8.244023083,0,0,0,0
670_July_2_2008_New_Delhi.txt,7/2/2008,mms,5.443658138,5.443658138,0,0,146.9787697,5.443658138,5.443658138,0,0,21.77463255,0,0,0,5.443658138
