CleanArea,DistrictCode,Area,DistrictBroken,TotalPopulation2011,TotalMales2011,TotalFemales2011,TotalWorkers2011,TotalWokersMale2011,TotalWorkersFemale2011,MainWorkers2011,MainWokersMale2011,MainWorkersFemale2011,PerMainWorkers2011,PerMainMale2011,PerMainFemale2011,PerMainWorkersMale2011,PerMainWorkersFemale2011,Agriculture2011,Manufacturing2011,WholesaleRetail2011,Construction2011,Services2011,NonAgriculture2011,TotalPopulation2001,TotalMales2001,TotalFemales2001,TotalWorkers2001,TotalMaleWorkers2001,TotalFemaleWorkers2001,MainWorkersTotal2001,MainWorkersMale2001,MainWorkerFemale2001,PerMainWorkers2001,PerMainMale2001,PerMainFemale2001,PerMainWorkersMale2001,PerMainWorkersFemale2001,Agriculture2001,Manufacturing2001,WholesaleRetail2001,Construction2001,Services2001,NonAgriculture2001,PPChangeinMain,PPChangeinMainMale,PPChangeinMainFemale,PPChangeinFemaleParticipation,PPChangeAgriculture,PPChangeinManufacturing,PPChangeinWholesale,PPChangeinConstruction,PPChangeinServices
Jamtara,363,District - Jamtara ,Y,791042,404830,386212,467700,292724,174976,288395,189312,99083,61.66239042,64.67252429,56.62662308,65.64330172,34.35669828,73.83519132,5.262920647,3.64500078,4.917560984,15.98432705,26.16480868,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.762039874,-1.145853934,-0.300189445,0.517587393,-4.046992667,-2.006223382,-0.43520857,1.902247104,4.150968945
Ranchi,364,District - Ranchi ,Y,2914253,1494937,1419316,1322425,811087,511338,998947,653367,345580,75.53902868,80.55449046,67.58347707,65.40557207,34.59442793,50.42599858,8.496446758,7.290176556,7.552352627,33.52520204,49.57400142,2785064,1436976,1348088,1223863,713573,510290,950958,608763,342195,77.70134402,85.31194426,67.05892728,64.01576095,35.98423905,62.67195817,9.620929631,6.923228996,3.921098513,23.78601368,37.32804183,1.30731218,1.577194279,1.194408712,0.66910501,-6.326422773,-2.026144191,-0.549823351,2.590635229,5.761931735
Khunti,365,District - Khunti ,Y,531885,266335,265550,312635,159903,152732,222786,120560,102226,71.26073536,75.39570865,66.93161878,54.11471098,45.88528902,82.88806298,3.551838984,2.262709506,1.845717415,11.71438062,17.11193702,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.30731218,1.577194279,1.194408712,0.66910501,-6.326422773,-2.026144191,-0.549823351,2.590635229,5.761931735
Gumla,366,District - Gumla ,Y,1025213,514390,510823,578431,291994,286437,409102,221314,187788,70.72615403,75.79402316,65.55996607,54.09751113,45.90248887,85.4601053,2.999985334,1.815195232,1.257877009,10.28203235,14.5398947,1346767,675769,670998,726951,345422,381529,557831,300620,257211,76.73570846,87.02977807,67.41584519,53.89087376,46.10912624,87.16242016,5.061568826,2.119459119,0.624382654,7.151628361,12.83757984,-0.924953623,-0.466045229,-1.382108566,-0.615023256,-1.698410189,-1.954541044,-0.264939088,0.78193384,2.871017393
Simdega,367,District - Simdega ,Y,599578,300309,299269,361780,182672,179108,248858,137313,111545,68.78710819,75.16915565,62.27806686,55.17724968,44.82275032,85.47042892,3.282996729,1.919166754,1.650338747,9.596235604,14.52957108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.924953623,-0.466045229,-1.382108566,-0.615023256,-1.698410189,-1.954541044,-0.264939088,0.78193384,2.871017393
Pashchimi Singhbhum,368,District - Pashchimi Singhbhum ,Y,1502338,749385,752953,922590,482301,440289,617936,350970,266966,66.97839777,72.76990925,60.63426522,56.79714404,43.20285596,73.4143989,7.727013801,3.197418503,5.018642707,13.83994459,26.5856011,2082795,1054641,1028154,1146642,604963,541679,817556,483855,333701,71.30002215,79.98092445,61.60493576,59.18310183,40.81689817,73.38959044,11.19103768,3.565260361,2.598231803,12.82114008,26.61040956,-0.271202089,0.796255874,-1.289975443,-1.15570306,-5.423778677,-0.208955129,0.037414267,3.215447489,2.417286317
Saraikela-Kharsawan,369,District - Saraikela-Kharsawan ,Y,1065056,544411,520645,558298,341147,217151,382876,252908,129968,68.5791459,74.13461059,59.85143978,66.05480626,33.94519374,59.17216018,16.23554362,4.256730639,7.096814635,17.49548157,40.82783982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.271202089,0.796255874,-1.289975443,-1.15570306,-5.423778677,-0.208955129,0.037414267,3.215447489,2.417286317
Bargarh,370,District - Bargarh ,0,1481255,749161,732094,917778,496915,420863,668912,413092,255820,72.88385644,83.13132025,60.78462588,61.75580644,38.24419356,75.78366063,8.457913747,3.311646375,2.145872701,13.61255292,24.21633937,1346336,681500,664836,702376,389541,312835,520895,336027,184868,74.16184494,86.26229331,59.09441079,64.50954607,35.49045393,76.42538323,10.37675539,3.617235719,1.529674886,11.66818649,23.57461677,-1.277988493,-3.130973069,1.690215084,2.753739626,-0.641722604,-1.918841646,-0.305589344,0.616197814,1.944366435
Jharsuguda,371,District - Jharsuguda ,0,579505,296690,282815,291645,185640,106005,224076,155418,68658,76.83176465,83.72010343,64.76864299,69.35950303,30.64049697,39.88021921,22.00146379,5.306235384,12.28333244,25.83498456,60.11978079,509716,261941,247775,223084,141079,82005,172391,121077,51314,77.27627261,85.82212803,62.57423328,70.23394493,29.76605507,47.23332425,22.67287735,6.278750051,8.005638345,22.08816005,52.76667575,-0.444507969,-2.102024602,2.19440971,0.874441902,-7.353105034,-0.671413565,-0.972514666,4.277694095,3.746824504
Sambalpur,372,District - Sambalpur ,0,1041099,526877,514222,602655,339557,263098,453473,278686,174787,75.24587036,82.07340741,66.43418042,61.4559191,38.5440809,49.50702688,18.62514417,4.930833809,8.33346197,23.53436699,50.49297312,935613,475122,460491,501213,268830,232383,374413,227464,146949,74.70137447,84.61258044,63.2356928,60.75216405,39.24783595,54.35201235,19.91784473,5.386565103,5.694246728,20.03589619,45.64798765,0.544495891,-2.539173031,3.198487619,-0.703755041,-4.844985471,-1.292700568,-0.455731294,2.639215243,3.498470796
Debagarh,373,District - Debagarh ,0,312520,158230,154290,220498,110294,110204,148024,81992,66032,67.13167466,74.33949263,59.91797031,55.39101767,44.60898233,76.92333676,6.271280333,1.451791601,4.694508999,12.11087391,23.07666324,274108,138408,135700,164656,83346,81310,114467,66775,47692,69.51887572,80.11782209,58.65453204,58.33559017,41.66440983,79.28398578,5.942323989,2.19364533,3.853512366,10.92017787,20.71601422,-2.387201053,-5.778329462,1.263438272,2.944572497,-2.360649021,0.328956344,-0.741853729,0.840996633,1.190696044
Sundargarh,374,District - Sundargarh ,0,2093437,1061147,1032290,1094386,667209,427177,792924,531226,261698,72.45377773,79.61912984,61.26219342,66.9958281,33.0041719,49.57221625,14.85136028,5.637362471,10.32003067,25.25639279,50.42778375,1830673,935601,895072,883708,506380,377328,659388,429289,230099,74.61604965,84.77605751,60.98116228,65.10415719,34.89584281,59.37733171,14.28187956,6.172845123,5.376197322,20.96459141,40.62266829,-2.162271911,-5.156927668,0.281031145,-1.891670911,-9.805115455,0.569480721,-0.535482652,4.943833349,4.291801385
Kendujhar,375,District - Kendujhar ,0,1801733,906487,895246,991258,571210,420048,697975,451177,246798,70.41305089,78.98618722,58.75471375,64.6408539,35.3591461,66.19993553,10.26311831,3.824778824,5.351767613,18.18517855,33.80006447,1561990,790036,771954,778904,441898,337006,574157,371592,202565,73.71344864,84.08999362,60.10723845,64.71958018,35.28041982,69.26624599,12.73832767,3.542933379,2.687069913,15.30835643,30.73375401,-3.30039775,-5.103806402,-1.3525247,0.078726286,-3.066310464,-2.475209363,0.281845446,2.664697701,2.876822127
Mayurbhanj,376,District - Mayurbhanj ,0,2519738,1256213,1263525,1697037,874425,822612,1095326,619954,475372,64.54343659,70.89847614,57.78811882,56.59995289,43.40004711,66.81389833,13.50502042,2.962770901,5.732357307,13.94872394,33.18610167,2223456,1123200,1100256,1261278,637075,624203,909920,524288,385632,72.14269971,82.29611898,61.77990173,57.61913135,42.38086865,68.43502726,16.85807544,3.197643749,2.496043608,12.2108537,31.56497274,-7.599263116,-11.39764284,-3.991782909,1.019178461,-1.621128927,-3.353055012,-0.234872848,3.236313699,1.73787024
Baleshwar,377,District - Baleshwar ,0,2320529,1185787,1134742,1113205,733752,379453,835795,610678,225117,75.08006162,83.22675781,59.32671503,73.06552444,26.93447556,70.2029804,7.720314192,4.422137007,3.008393206,19.06831221,29.7970196,2024508,1036511,987997,717663,552111,165552,574814,472009,102805,80.09525362,85.49168555,62.09831352,82.11508418,17.88491582,68.59192713,8.935934059,5.436019304,2.494372093,19.97776672,31.40807287,-5.015191998,-2.264927734,-2.771598486,9.049559743,1.611053268,-1.215619867,-1.013882296,0.514021114,-0.909454515
Bhadrak,378,District - Bhadrak ,0,1506337,760260,746077,543612,459629,83983,417989,364858,53131,76.89105465,79.38097901,63.2639939,87.28889995,12.71110005,66.71682748,6.73845484,5.716418375,3.354155253,23.19056243,33.28317252,1333749,675642,658107,406292,332989,73303,334590,289025,45565,82.35210144,86.79716147,62.15980246,86.38184046,13.61815954,69.26357632,5.935323829,6.930870618,2.107953017,22.69314684,30.73642368,-5.461046795,-7.416182461,1.10419144,-0.907059486,-2.546748841,0.803131011,-1.214452243,1.246202236,0.497415595
Kendrapara,379,District - Kendrapara ,0,1440361,717814,722547,532994,414294,118700,407250,335879,71371,76.40798958,81.07261993,60.12721146,82.47489257,17.52510743,64.5907919,7.376304481,5.464947821,4.626151013,23.40675261,35.4092081,1302005,646438,655567,410737,315326,95411,331763,276197,55566,80.77261118,87.59093763,58.23856788,83.25129686,16.74870314,69.71512797,6.085368169,6.462745996,3.76111863,20.43838523,30.28487203,-4.364621601,-6.518317706,1.888643577,0.776404287,-5.124336071,1.290936312,-0.997798176,0.865032383,2.968367376
Jagatsinghapur,380,District - Jagatsinghapur ,0,1136971,577865,559106,450547,342022,108525,352070,282412,69658,78.14279087,82.57129658,64.18613223,80.21473003,19.78526997,55.93830772,10.03266396,6.80660096,4.334933394,29.69409492,44.06169228,1057629,538881,518748,353632,270550,83082,286243,233404,52839,80.94374943,86.27019035,63.59861342,81.54050929,18.45949071,58.01120027,9.255772194,7.792679646,5.144230601,27.58879693,41.98879973,-2.80095856,-3.69889377,0.58751881,1.325779262,-2.072892551,0.776891765,-0.986078686,-0.809297207,2.105297993
Cuttack,381,District - Cuttack ,0,2624470,1352760,1271710,1045674,804221,241453,835462,677613,157849,79.8969851,84.25706367,65.37462777,81.10638186,18.89361814,41.72637415,12.33162011,10.51944912,6.683248311,39.25875743,58.27362585,2341094,1207781,1133313,853753,636166,217587,699189,560880,138309,81.89593477,88.16566745,63.56491886,80.21865333,19.78134667,45.79949055,13.54984132,11.64992584,5.422425124,35.22824301,54.20050945,-1.99894967,-3.908603784,1.809708914,-0.887728533,-4.073116403,-1.218221207,-1.130476723,1.260823187,4.030514423
Jajapur,382,District - Jajapur ,0,1827192,926034,901158,620487,530201,90286,492033,432414,59619,79.29787409,81.55661721,66.03349356,87.88312979,12.11687021,54.95220849,12.12520298,7.145455691,5.292327954,27.63026057,45.04779151,1624341,823747,800594,480607,401726,78881,392409,342783,49626,81.64862351,85.32756157,62.91248843,87.35350107,12.64649893,56.75761769,11.93525123,8.83236623,4.498877447,26.80825363,43.24238231,-2.350749422,-3.770944364,3.121005133,-0.529628724,-1.8054092,0.189951754,-1.686910539,0.793450507,0.822006939
Dhenkanal,383,District - Dhenkanal ,0,1192811,612593,580218,530804,387356,143448,390313,303770,86543,73.53241498,78.42140047,60.33057275,77.82728221,22.17271779,54.08198036,12.12923987,5.490465344,8.70839557,25.0803842,45.91801964,1066878,544001,522877,405738,287643,118095,321386,248898,72488,79.21022926,86.53017803,61.38109149,77.44519052,22.55480948,62.05964168,11.01914831,6.035110428,5.668261841,21.25294817,37.94035832,-5.677814283,-8.108777564,-1.050518743,-0.382091688,-7.977661318,1.110091553,-0.544645083,3.040133729,3.827436036
Anugul,384,District - Anugul ,0,1273821,655718,618103,663153,416010,247143,476238,325226,151012,71.81419672,78.17744766,61.10308607,68.29064459,31.70935541,53.34643603,16.0801952,4.715289414,7.884713106,22.68865567,46.65356397,1140003,587234,552769,524257,312463,211794,390961,261947,129014,74.5743023,83.83296582,60.91485122,67.00080059,32.99919941,62.11642594,13.94921744,4.604295569,4.629362008,19.30499462,37.88357406,-2.760105574,-5.655518166,0.188234844,-1.289844002,-8.769989909,2.130977755,0.110993845,3.255351098,3.383661056
Nayagarh,385,District - Nayagarh ,0,962789,502636,460153,403088,316220,86868,302289,249166,53123,74.99330171,78.79514262,61.15370447,82.42641975,17.57358025,59.08021794,9.672201106,5.36374132,7.284419876,23.96316108,40.91978206,864516,446177,418339,301209,238057,63152,233417,196110,37307,77.49336839,82.37943014,59.07493033,84.01701676,15.98298324,68.28722844,10.57335156,5.342370093,3.162151857,17.97726815,31.71277156,-2.500066681,-3.584287514,2.078774144,1.590597005,-9.2070105,-0.90115045,0.021371227,4.122268019,5.98589293
Khordha,386,District - Khordha ,0,2251673,1167137,1084536,862155,679107,183048,722611,589581,133030,83.81451131,86.81709951,72.6749268,81.59037158,18.40962842,27.26529211,11.47989721,10.87348518,10.99111417,50.26369651,72.73470789,1877395,986886,890509,606937,508657,98280,522629,452115,70514,86.10926669,88.88406136,71.74806675,86.50782869,13.49217131,32.45839783,11.31318775,12.78842161,9.252261164,46.97615326,67.54160217,-2.294755383,-2.066961847,0.926860047,4.917457106,-5.193105717,0.166709457,-1.914936434,1.738853004,3.287543256
Puri,387,District - Puri ,0,1698730,865380,833350,701090,525961,175129,550892,440108,110784,78.5765023,83.67692662,63.2585123,79.8900692,20.1099308,56.93747595,8.00991846,8.236823189,4.136563973,30.91604162,43.06252405,1502682,763389,739293,460828,381669,79159,393454,340817,52637,85.37979463,89.29648465,66.49528165,86.62181602,13.37818398,64.93211405,6.221820086,8.487904558,2.686463983,26.15960188,35.06788595,-6.803292327,-5.619558034,-3.236769352,6.731746822,-7.994638098,1.788098374,-0.25108137,1.45009999,4.756439735
Ganjam,388,District - Ganjam ,0,3529031,1779218,1749813,1890424,1124383,766041,1351729,885035,466694,71.5040118,78.71294746,60.92284878,65.47429255,34.52570745,58.20005341,11.16029914,6.311472196,8.46256905,22.17707839,41.79994659,3160635,1581986,1578649,1573194,858582,714612,1154553,719482,435071,73.38910522,83.79886837,60.88212904,62.31693131,37.68306869,65.87319941,9.310269862,6.471595501,4.316648954,20.49988177,34.12680059,-1.885093423,-5.08592091,0.040719734,-3.15736124,-7.673145998,1.850029281,-0.160123305,4.145920096,1.677196621
Gajapati,389,District - Gajapati ,0,577817,282882,294935,366619,174285,192334,260670,137560,123110,71.10106132,78.92819233,64.00844364,52.77170369,47.22829631,75.32358921,3.436528945,2.986151072,8.058464726,13.18141712,24.67641079,518837,255423,263414,300244,138312,161932,229256,120135,109121,76.35656333,86.85797328,67.38692785,52.40211816,47.59788184,81.0657082,4.091932163,3.500017448,3.243971804,11.59838783,18.9342918,-5.255502009,-7.929780949,-3.378484201,-0.369585531,-5.742118992,-0.655403219,-0.513866376,4.814492921,1.583029289
Kandhamal,390,District - Kandhamal ,0,733110,359945,373165,487293,233643,253650,319719,172486,147233,65.61124416,73.82459564,58.04573231,53.94924918,46.05075082,68.72691332,5.429768015,2.600408484,13.03832428,12.80499439,31.27308668,648201,322799,325402,383219,177831,205388,271234,148469,122765,70.7778059,83.48881804,59.77223596,54.73834401,45.26165599,72.53662889,9.078507857,2.436272739,6.908425935,11.47643732,27.46337111,-5.166561743,-9.664222391,-1.726503655,0.789094828,-3.809715568,-3.648739842,0.164135745,6.129898344,1.328557066
Baudh,391,District - Baudh ,0,441162,221625,219537,277008,136993,140015,193159,109113,84046,69.7304771,79.64859518,60.02642574,56.48869584,43.51130416,78.27230416,6.677918192,2.329686942,3.571151228,11.47862642,21.72769584,373372,188155,185217,208341,108213,100128,151245,91956,59289,72.59492851,84.97685121,59.21320709,60.79936527,39.20063473,79.63172336,8.904096003,2.564051704,2.110482991,9.353697643,20.36827664,-2.864451408,-5.328256026,0.813218645,4.310669427,-1.359419199,-2.226177811,-0.234364762,1.460668237,2.124928774
Subarnapur,392,District - Subarnapur ,0,610183,311312,298871,353215,196211,157004,250845,157133,93712,71.01765214,80.08368542,59.68765127,62.64147183,37.35852817,74.93671391,8.169985449,2.845581933,3.540831988,13.35246866,25.06328609,541835,275601,266234,283223,153168,130055,205489,129171,76318,72.55378271,84.33288938,58.68132713,62.86029909,37.13970091,79.24949754,8.418942133,3.384609395,1.69984768,10.63171265,20.75050246,-1.53613057,-4.249203956,1.006324139,0.218827266,-4.312783633,-0.248956684,-0.539027462,1.840984307,2.72075601
Balangir,393,District - Balangir ,0,1648997,830097,818900,901819,523710,378109,626732,407375,219357,69.49642888,77.78637032,58.01422341,64.99987235,35.00012765,68.76208651,6.152869169,4.251258911,6.60346049,18.48158383,31.23791349,1337194,673985,663209,664542,384013,280529,487264,323729,163535,73.3232813,84.30157312,58.29522081,66.43811158,33.56188842,71.32991561,7.830046956,4.60900046,4.628086622,16.21195081,28.67008439,-3.826852413,-6.515202804,-0.280997403,1.438239224,-2.567829105,-1.677177787,-0.357741548,1.975373868,2.269633024
Nuapada,394,District - Nuapada ,0,610382,301962,308420,396015,186869,209146,265282,145122,120160,66.98786662,77.65975095,57.45268855,54.7048047,45.2951953,80.44646829,3.807269246,2.743118644,2.984371348,12.76189112,19.55353171,530690,264396,266294,313774,160982,152792,215763,129262,86501,68.76382364,80.29593371,56.61356616,59.90925228,40.09074772,81.50099878,4.558242145,3.073279478,3.510333097,10.43042598,18.49900122,-1.775957023,-2.636182758,0.839122397,5.204447583,-1.054530494,-0.7509729,-0.330160834,-0.525961749,2.331465143
Kalahandi,395,District - Kalahandi ,0,1576869,787101,789768,987621,515227,472394,660479,389973,270506,66.87575497,75.68955043,57.26279335,59.04396658,40.95603342,77.60867492,4.108230542,2.886087219,5.446653111,12.83644143,22.39132508,1335494,667526,667968,749182,389481,359701,544548,334494,210054,72.68567584,85.88198141,58.39683515,61.42599,38.57401,81.53698113,4.794435018,3.171070319,2.659453345,11.00913051,18.46301887,-5.809920873,-10.19243097,-1.134041803,2.38202342,-3.928306213,-0.686204476,-0.2849831,2.787199766,1.827310923
Rayagada,396,District - Rayagada ,0,967911,471960,495951,629659,311906,317753,419137,231613,187524,66.56571255,74.25730829,59.01565052,55.25949749,44.74050251,75.31165228,4.864757824,3.367872557,5.044651272,14.77893863,24.68834772,831109,409792,421317,480446,238409,242037,354545,201736,152809,73.79497384,84.61761091,63.13456207,56.89997038,43.10002962,78.40330565,5.092724478,3.683594466,4.218646434,12.28532344,21.59669435,-7.229261284,-10.36030262,-4.11891155,1.640472893,-3.091653369,-0.227966654,-0.315721909,0.826004837,2.493615186
Nabarangapur,397,District - Nabarangapur ,0,1220946,604812,616134,830308,399375,430933,542354,303530,238824,65.31961634,76.00125196,55.42021614,55.96529204,44.03470796,82.96426319,3.291761469,2.631122846,3.567411691,10.17656365,17.03573681,1025766,515162,510604,648320,313440,334880,443908,254541,189367,68.47050839,81.2088438,56.54771859,57.34093551,42.65906449,85.11606008,3.770601116,3.392594862,2.372113141,8.741225659,14.88393992,-3.150892056,-5.207591842,-1.12750245,1.375643467,-2.151796891,-0.478839646,-0.761472016,1.19529855,1.435337987
Koraput,398,District - Koraput ,0,1379647,678809,700838,863282,419007,444275,612733,340818,271915,70.97715463,81.33945256,61.2042091,55.62259581,44.37740419,72.17156576,6.168102583,3.542489143,6.121100055,15.53923161,27.82843424,1180637,590743,589894,704469,356477,347992,513982,299034,214948,72.96020123,83.8859169,61.76808662,58.17985844,41.82014156,74.68218731,5.479569323,3.572109529,5.5634244,14.27481896,25.31781269,-1.983046603,-2.546464341,-0.563877518,2.557262626,-2.510621559,0.68853326,-0.029620386,0.557675655,1.264412644
Malkangiri,399,District - Malkangiri ,0,613192,303624,309568,388265,182168,206097,276185,151589,124596,71.13311784,83.21384656,60.45502846,54.88676069,45.11323931,83.41184351,3.449137354,1.649980991,3.059181346,10.07983779,16.58815649,504198,252507,251691,293113,143565,149548,216375,123731,92644,73.81965317,86.18465503,61.94934068,57.1835933,42.8164067,86.95551704,3.360831889,1.798729058,2.651877527,7.031773541,13.04448296,-2.686535327,-2.970808475,-1.494312222,2.296832613,-3.543673531,0.088305465,-0.148748067,0.407303818,3.048064249
Koriya,400,District - Koriya ,0,658917,334737,324180,388146,214028,174118,273449,166571,106878,70.45003684,77.82673295,61.38251071,60.91483238,39.08516762,68.69032251,9.908977542,3.68185658,6.195670856,15.20502909,31.30967749,586327,301251,285076,314517,165681,148836,241170,148099,93071,76.67947996,89.38804087,62.5325862,61.40854999,38.59145001,69.83289796,13.60160882,4.517974872,2.951859684,13.61363354,30.16710204,-6.229443123,-11.56130792,-1.150075491,0.493717604,-1.142575446,-3.692631281,-0.836118292,3.243811172,1.591395555
Surguja,401,District - Surguja ,0,2359886,1193129,1166757,1471079,725242,745837,1013230,566847,446383,68.87665448,78.15970393,59.8499404,55.94455356,44.05544644,85.27728156,2.750510743,1.979807151,1.754488122,10.21771957,14.72271844,1972094,1000050,972044,1151288,542036,609252,843084,473622,369462,73.22963498,87.37832911,60.64190187,56.17732041,43.82267959,86.92312984,4.130430657,2.143795873,0.755203515,8.191235986,13.07687016,-4.3529805,-9.218625181,-0.791961471,0.232766853,-1.645848277,-1.379919914,-0.163988722,0.999284607,2.026483584
Jashpur,402,District - Jashpur ,0,851669,424747,426922,570418,271890,298528,414396,223555,190841,72.64777759,82.22259002,63.9273368,53.94719061,46.05280939,86.39296711,2.198138978,1.580855028,2.199586869,9.20930704,13.60703289,743160,371697,371463,444071,199244,244827,336997,178974,158023,75.88808997,89.82654434,64.54476018,53.10848465,46.89151535,87.87081191,4.108641917,1.79259756,0.706831218,7.313714959,12.12918809,-3.240312373,-7.60395432,-0.617423378,-0.838705965,-1.477844793,-1.910502939,-0.211742533,1.492755651,1.895592081
Raigarh,403,District - Raigarh ,0,1493984,750278,743706,792477,446341,346136,614957,382530,232427,77.59934989,85.7035316,67.14903968,62.20434925,37.79565075,76.87285452,5.873906631,3.279253671,2.873046408,14.38019244,23.12714548,1265529,634597,630932,681420,351100,330320,533165,312888,220277,78.24322738,89.11649103,66.68594091,58.68502246,41.31497754,80.69847045,5.656222745,3.5703769,1.521292658,12.12401414,19.30152955,-0.643877492,-3.412959423,0.463098778,-3.519326787,-3.82561593,0.217683886,-0.291123229,1.35175375,2.256178294
Korba,404,District - Korba ,0,1206640,612915,593725,625707,369805,255902,473821,305105,168716,75.72569909,82.5042928,65.9299263,64.39246044,35.60753956,63.76690776,9.33981398,4.737231993,5.638838295,21.25443997,36.23309224,1011823,515147,496676,495923,278427,217496,386162,241561,144601,77.86733021,86.75918643,66.48444109,62.55431658,37.44568342,65.61857459,12.65116713,5.075848996,3.890077221,17.84018106,34.38142541,-2.141631121,-4.254893627,-0.554514793,-1.838143862,-1.851666832,-3.311353146,-0.338617003,1.748761074,3.414258904
Janjgir - Champa,405,District - Janjgir - Champa ,0,1619707,815717,803990,1033806,536927,496879,721289,409302,311987,69.77024703,76.23047453,62.789331,56.74590906,43.25409094,80.60943672,4.514695219,2.702384204,3.010443803,11.86542426,19.39056328,1317431,659388,658043,647053,330205,316848,505693,285214,220479,78.15325792,86.37482776,69.58510074,56.40062251,43.59937749,82.88269761,5.764366918,3.542860985,1.21279116,10.14014432,17.11730239,-8.383010896,-10.14435322,-6.795769738,-0.345286548,-2.273260888,-1.249671699,-0.840476781,1.797652643,1.725279944
Bilaspur,406,District - Bilaspur ,0,2663629,1351574,1312055,1406997,777987,629010,1079471,642838,436633,76.72162769,82.62837297,69.41590754,59.5512061,40.4487939,70.94132218,4.212433683,4.724721646,5.53789773,19.3083464,29.05867782,1998355,1013875,984480,957404,515036,442368,762776,447549,315227,79.67127775,86.89664412,71.25899703,58.67371286,41.32628714,73.59342717,5.954041553,5.435147409,3.173015407,17.27951587,26.40657283,-2.949650053,-4.26827115,-1.843089497,-0.877493241,-2.652104981,-1.741607871,-0.710425763,2.364882323,2.028830529
Kabeerdham,407,District - Kabeerdham ,0,822526,412058,410468,446609,226581,220028,369645,196914,172731,82.76702888,86.90666914,78.50409948,53.27111147,46.72888853,87.9727847,1.524976667,2.249455559,1.522271368,8.979967266,12.0272153,584552,291963,292589,303799,146590,157209,255883,133577,122306,84.22772952,91.12285968,77.79834488,52.20237374,47.79762626,88.69287917,2.442131756,2.737579284,0.830848474,8.034140603,11.30712083,-1.460700641,-4.216190538,0.7057546,-1.068737731,-0.720094469,-0.917155089,-0.488123726,0.691422895,0.945826663
Rajnandgaon,408,District - Rajnandgaon ,0,1537133,762855,774278,914211,466732,447479,733680,399101,334579,80.25280816,85.5096715,74.76976573,54.39714862,45.60285138,79.35939374,3.7842111,3.225111765,2.763330062,14.0930651,20.64060626,1283224,634342,648882,654452,329999,324453,579982,304775,275207,88.62101422,92.35634047,84.8218386,52.54904463,47.45095537,80.67526234,5.497584408,3.690459359,1.794021194,12.03313206,19.32473766,-8.368206063,-6.846668971,-10.05207287,-1.848103995,-1.315868595,-1.713373308,-0.465347594,0.969308868,2.059933034
Durg,409,District - Durg ,0,3343872,1682101,1661771,1637483,951636,685847,1377804,846875,530929,84.14157582,88.99148414,77.41216335,61.46556404,38.53443596,63.71900503,8.945176527,5.166337157,5.553765267,21.78205318,36.28099497,2810436,1417893,1392543,1235362,701521,533841,1060636,636593,424043,85.85629152,90.74468191,79.43245273,60.01993144,39.98006856,65.20059662,12.31930653,6.315456009,3.932828982,18.54726787,34.79940338,-1.714715695,-1.753197774,-2.02028938,-1.445632605,-1.481591598,-3.374130002,-1.149118853,1.620936285,3.234785315
Raipur,410,District - Raipur ,0,4063872,2048186,2015686,2050735,1199422,851313,1604563,1004168,600395,78.24331276,83.72099228,70.52576432,62.58202389,37.41797611,62.37542558,8.168018333,6.251421727,5.558772077,23.89778401,37.62457442,3016930,1523925,1493005,1410609,786247,624362,1146468,694391,452077,81.27468349,88.31715733,72.40623228,60.56784838,39.43215162,63.17228217,11.171703,7.230118939,3.95571442,21.7003004,36.82771783,-3.031370724,-4.596165053,-1.880467963,-2.014175508,-0.796856591,-3.003684672,-0.978697213,1.603057657,2.197483606
Mahasamund,411,District - Mahasamund ,0,1032754,511967,520787,585845,312466,273379,446801,259786,187015,76.2660772,83.14056569,68.40869269,58.14355832,41.85644168,83.39148749,2.689340445,2.933968366,1.636075121,12.28309695,16.60851251,860257,426201,434056,464392,232089,232303,367106,208609,158497,79.05088804,89.88319136,68.22856356,56.82527662,43.17472338,84.62514914,4.338256525,3.38757743,1.190391876,9.846202459,15.37485086,-2.784810838,-6.742625668,0.180129137,-1.318281695,-1.233661654,-1.648916081,-0.453609064,0.445683245,2.43689449
Dhamtari,412,District - Dhamtari ,0,799781,397897,401884,433367,229191,204176,372665,207715,164950,85.9929344,90.62964951,80.78814356,55.73772691,44.26227309,79.8204822,4.340090966,3.630606577,2.374787007,13.46463982,20.1795178,706591,352524,354067,398281,197772,200509,323673,174584,149089,81.26749707,88.27538782,74.35526585,53.93838844,46.06161156,81.05897001,5.918009843,4.150794166,1.28802835,11.7349918,18.94102999,4.725437326,2.354261686,6.432877714,-1.799338478,-1.238487807,-1.577918877,-0.520187589,1.086758657,1.729648027
